ts_utc,kind,magic,side,why,reason,ok,signal_time_utc,decision_time_utc,signal_age_seconds,reversal_direction,reversal_brick_price,reversal_brick_index,m1_closed_bar_time_utc,bid_at_decision,ask_at_decision,spread_at_decision,quote_at_decision,chase_price_signed,chase_points_signed,atr_m1_14_at_decision,atr_over_brick_at_decision,ema20_at_decision,ema50_at_decision,shadow_chase_50_pass,shadow_chase_100_pass,requested_price,fill_price,fill_distance_from_brick,adverse_slippage_price,adverse_slippage_points,slippage_usd,bid,ask,spread,bid_after_fill,ask_after_fill,spread_after_fill,latency_ms,retcode,broker_comment,deal,order,request_id,basket_before,positions,recovery,cycle_direction,protection_state,daily_total,trail_armed,peak,floor,trigger_total,final_total,execution_gap,day,bot_value,activate,giveback,daily_loss_limit,balance,equity,margin,margin_free,margin_level
2026-08-10T02:17:32.703,order_close,770407,SELL,recovered - own cycle P&L +0.39 (realised +0.00 + floating +0.39),,True,,,,,,,,,,,,,,,,,,,,64970.33,64970.33,,,,-0.0,64960.33,64970.33,10.0,,,,632.4,10009,ok,532863812,1036805520,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T02:44:22.481,signal_seen,770407,,,,,2026-08-10T02:43:00,2026-08-10T02:44:22.315,82.315,BUY,64971.23,2421,2026-08-10T02:43:00,65148.73,65158.73,10.0,65158.73,187.5,18750.0,32.6979,0.654,64971.4817,64977.3809,False,False,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,2.87,False,,,,,,,,,,,,,,,
2026-08-10T02:44:23.229,order_open,770407,BUY,new cycle,,True,2026-08-10T02:43:00,2026-08-10T02:44:22.486,82.487,BUY,64971.23,2421,2026-08-10T02:43:00,65148.73,65158.73,10.0,65158.73,187.5,18750.0,32.6979,0.654,64971.4817,64977.3809,False,False,65158.73,65159.72,188.49,0.99,99.0,-0.0099,65148.73,65158.73,10.0,65149.72,65159.72,10.0,589.4,10009,ok,532871300,1036812668,3402256304,0,,,,,,,,,,,,,,,,,137.69,137.59,1.63,135.96,8441.1
2026-08-10T03:12:03.858,signal_seen,770407,,,,,2026-08-10T03:11:00,2026-08-10T03:12:03.684,63.684,SELL,65021.23,2425,2026-08-10T03:11:00,64962.83,64972.83,10.0,64962.83,58.4,5840.0,28.1343,0.5627,65010.5677,65010.2987,False,True,,,,,,,,,,,,,,,,,,,,1,True,BUY,ACTIVE,0.9,False,,,,,,,,,,,,,,,
2026-08-10T03:12:03.863,signal_skipped,770407,,,opposite_to_cycle,,2026-08-10T03:11:00,2026-08-10T03:12:03.684,63.684,SELL,65021.23,2425,2026-08-10T03:11:00,64962.83,64972.83,10.0,64962.83,58.4,5840.0,28.1343,0.5627,65010.5677,65010.2987,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T03:21:07.630,signal_seen,770407,,,,,2026-08-10T03:20:00,2026-08-10T03:21:07.459,67.459,BUY,64971.23,2429,2026-08-10T03:20:00,65025.71,65035.71,10.0,65035.71,64.48,6448.0,41.2514,0.825,64973.5566,64989.7205,False,True,,,,,,,,,,,,,,,,,,,,1,True,BUY,ACTIVE,1.53,False,,,,,,,,,,,,,,,
2026-08-10T03:21:08.390,order_open,770407,BUY,recovery add #2,,True,2026-08-10T03:20:00,2026-08-10T03:21:07.635,67.635,BUY,64971.23,2429,2026-08-10T03:20:00,65025.71,65035.71,10.0,65035.71,64.48,6448.0,41.2514,0.825,64973.5566,64989.7205,False,True,65035.71,65027.4,56.17,-8.31,-831.0,0.0831,65025.71,65035.71,10.0,65017.4,65027.4,10.0,595.0,10009,ok,532878742,1036819949,3402256305,1,,,,,,,,,,,,,,,,,137.69,136.26,3.25,133.01,4192.6
2026-08-10T03:25:49.937,close_decided,770407,,recovered - own cycle P&L +0.13 (realised +0.00 + floating +0.13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.69,137.82,3.25,134.57,4240.6
2026-08-10T03:25:50.525,order_close,770407,BUY,recovered - own cycle P&L +0.13 (realised +0.00 + floating +0.13),,True,,,,,,,,,,,,,,,,,,,,65099.77,65099.770000000004,,,,0.0,65099.77,65109.77,10.0,,,,587.5,10009,ok,532879763,1036820945,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T03:25:51.083,order_close,770407,BUY,recovered - own cycle P&L +0.13 (realised +0.00 + floating +0.13),,True,,,,,,,,,,,,,,,,,,,,65099.77,65096.61,,,,-0.0316,65099.77,65109.77,10.0,,,,554.0,10009,ok,532879764,1036820947,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T03:56:13.875,signal_seen,770407,,,,,2026-08-10T03:55:00,2026-08-10T03:56:13.713,73.713,SELL,64971.23,2432,2026-08-10T03:55:00,64919.73,64929.73,10.0,64919.73,51.5,5150.0,24.1736,0.4835,64973.5309,64988.1054,False,True,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,2.97,False,,,,,,,,,,,,,,,
2026-08-10T03:56:14.619,order_open,770407,SELL,new cycle,,True,2026-08-10T03:55:00,2026-08-10T03:56:13.896,73.896,SELL,64971.23,2432,2026-08-10T03:55:00,64919.73,64929.73,10.0,64919.73,51.5,5150.0,24.1736,0.4835,64973.5309,64988.1054,False,True,64919.73,64919.76,51.47,-0.03,-3.0,0.0003,64919.73,64929.73,10.0,64919.76,64929.76,10.0,581.8,10009,ok,532885190,1036826314,3402256308,0,,,,,,,,,,,,,,,,,137.79,137.69,1.62,136.07,8499.4
2026-08-10T05:55:20.033,signal_seen,770407,,,,,2026-08-10T05:54:00,2026-08-10T05:55:19.715,79.716,BUY,65021.23,2434,2026-08-10T05:54:00,65086.42,65096.42,10.0,65096.42,75.19,7519.0,22.4814,0.4496,65013.9862,64996.0452,False,True,,,,,,,,,,,,,,,,,,,,1,True,SELL,ACTIVE,1.21,False,,,,,,,,,,,,,,,
2026-08-10T05:55:20.045,signal_skipped,770407,,,opposite_to_cycle,,2026-08-10T05:54:00,2026-08-10T05:55:19.715,79.716,BUY,65021.23,2434,2026-08-10T05:54:00,65086.42,65096.42,10.0,65096.42,75.19,7519.0,22.4814,0.4496,65013.9862,64996.0452,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T09:26:01.741,signal_seen,770407,,,,,2026-08-10T09:25:00,2026-08-10T09:26:01.565,61.566,SELL,65171.23,2440,2026-08-10T09:25:00,65124.77,65134.77,10.0,65124.77,46.46,4646.0,16.1129,0.3223,65150.221,65165.8008,True,True,,,,,,,,,,,,,,,,,,,,1,True,SELL,ACTIVE,0.82,False,,,,,,,,,,,,,,,
2026-08-10T09:26:02.542,order_open,770407,SELL,recovery add #2,,True,2026-08-10T09:25:00,2026-08-10T09:26:01.817,61.818,SELL,65171.23,2440,2026-08-10T09:25:00,65124.77,65134.77,10.0,65124.77,46.46,4646.0,16.1129,0.3223,65150.221,65165.8008,True,True,65124.77,65123.62,47.61,1.15,115.0,-0.0115,65124.77,65134.77,10.0,65123.62,65133.62,10.0,553.2,10009,ok,533020287,1036958090,3402256309,1,,,,,,,,,,,,,,,,,137.79,135.54,3.25,132.29,4170.5
2026-08-10T09:37:55.147,close_decided,770407,,recovered - own cycle P&L +0.00 (realised +0.00 + floating +0.00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.79,137.79,3.25,134.54,4239.7
2026-08-10T09:37:55.744,order_close,770407,SELL,recovered - own cycle P&L +0.00 (realised +0.00 + floating +0.00),,True,,,,,,,,,,,,,,,,,,,,65021.79,65022.28,,,,-0.0049,65011.79,65021.79,10.0,,,,584.2,10009,ok,533029856,1036967117,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T09:37:56.297,order_close,770407,SELL,recovered - own cycle P&L +0.00 (realised +0.00 + floating +0.00),,True,,,,,,,,,,,,,,,,,,,,65022.28,65022.28,,,,-0.0,65012.28,65022.28,10.0,,,,551.5,10009,ok,533029865,1036967123,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T12:03:15.420,signal_seen,770407,,,,,2026-08-10T12:02:00,2026-08-10T12:03:15.190,75.19,BUY,65021.23,2446,2026-08-10T12:02:00,65143.44,65153.44,10.0,65153.44,132.21,13221.0,28.3943,0.5679,65049.382,65022.7246,False,False,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,2.97,False,,,,,,,,,,,,,,,
2026-08-10T12:03:16.344,order_open,770407,BUY,new cycle,,True,2026-08-10T12:02:00,2026-08-10T12:03:15.459,75.459,BUY,65021.23,2446,2026-08-10T12:02:00,65143.44,65153.44,10.0,65153.44,132.21,13221.0,28.3943,0.5679,65049.382,65022.7246,False,False,65153.44,65154.700000000004,133.47,1.26,126.0,-0.0126,65143.44,65153.44,10.0,65144.7,65154.7,10.0,674.7,10009,ok,533106201,1037042119,3402256312,0,,,,,,,,,,,,,,,,,137.79,137.69,1.63,136.06,8447.2
2026-08-10T12:20:04.012,signal_seen,770407,,,,,2026-08-10T12:19:00,2026-08-10T12:20:03.656,63.657,SELL,65071.23,2450,2026-08-10T12:19:00,65028.9,65038.9,10.0,65028.9,42.33,4233.0,28.3736,0.5675,65065.4597,65050.9127,True,True,,,,,,,,,,,,,,,,,,,,1,False,BUY,ACTIVE,1.71,False,,,,,,,,,,,,,,,
2026-08-10T12:20:04.046,signal_waiting,770407,,,holding_not_in_recovery,,2026-08-10T12:19:00,2026-08-10T12:20:03.656,63.657,SELL,65071.23,2450,2026-08-10T12:19:00,65028.9,65038.9,10.0,65028.9,42.33,4233.0,28.3736,0.5675,65065.4597,65050.9127,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T14:02:12.745,signal_seen,770407,,,,,2026-08-10T14:01:00,2026-08-10T14:02:12.504,72.505,BUY,64571.23,2463,2026-08-10T14:01:00,64628.29,64638.29,10.0,64638.29,67.06,6706.0,56.7879,1.1358,64560.821,64658.632,False,True,,,,,,,,,,,,,,,,,,,,1,True,BUY,ACTIVE,-2.3,False,,,,,,,,,,,,,,,
2026-08-10T14:02:13.500,order_open,770407,BUY,recovery add #2,,True,2026-08-10T14:01:00,2026-08-10T14:02:12.754,72.754,BUY,64571.23,2463,2026-08-10T14:01:00,64628.67,64638.67,10.0,64638.67,67.44,6744.0,56.7879,1.1358,64560.821,64658.632,False,True,64638.67,64636.32,65.09,-2.35,-235.0,0.0235,64628.67,64638.67,10.0,64626.32,64636.32,10.0,516.8,10009,ok,533205908,1037138266,3402256313,1,,,,,,,,,,,,,,,,,137.79,132.4,3.24,129.16,4086.4
2026-08-10T14:54:03.735,signal_seen,770407,,,,,2026-08-10T14:53:00,2026-08-10T14:54:03.467,63.467,SELL,64671.23,2468,2026-08-10T14:53:00,64610.74,64620.74,10.0,64610.74,60.49,6049.0,43.7293,0.8746,64719.5448,64707.2486,False,True,,,,,,,,,,,,,,,,,,,,2,True,BUY,ACTIVE,-2.72,False,,,,,,,,,,,,,,,
2026-08-10T14:54:03.743,signal_skipped,770407,,,opposite_to_cycle,,2026-08-10T14:53:00,2026-08-10T14:54:03.467,63.467,SELL,64671.23,2468,2026-08-10T14:53:00,64610.74,64620.74,10.0,64610.74,60.49,6049.0,43.7293,0.8746,64719.5448,64707.2486,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T17:13:17.132,signal_seen,770407,,,,,2026-08-10T17:12:00,2026-08-10T17:13:16.911,76.912,BUY,63871.23,2487,2026-08-10T17:12:00,63933.98,63943.98,10.0,63943.98,72.75,7275.0,37.775,0.7555,63863.8971,63929.4345,False,True,,,,,,,,,,,,,,,,,,,,2,True,BUY,ACTIVE,-16.26,False,,,,,,,,,,,,,,,
2026-08-10T17:13:17.815,order_open,770407,BUY,recovery add #3,,True,2026-08-10T17:12:00,2026-08-10T17:13:17.141,77.141,BUY,63871.23,2487,2026-08-10T17:12:00,63933.98,63943.98,10.0,63943.98,72.75,7275.0,37.775,0.7555,63863.8971,63929.4345,False,True,63943.98,63943.75,72.52,-0.23,-23.0,0.0023,63933.98,63943.98,10.0,63933.75,63943.75,10.0,516.6,10009,ok,533337022,1037264925,3402256314,2,,,,,,,,,,,,,,,,,137.79,118.46,4.84,113.62,2447.5
2026-08-10T18:36:37.650,protection_trigger,770407,,,daily_loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,-21.94,,0.0,0.0,,,,2026-08-10,,,,,137.79,113.3,4.84,108.46,2340.9
2026-08-10T18:36:43.432,protection_liquidating,770407,,daily bot P&L -21.94 <= -$20.00,daily_loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,137.79,113.93,4.84,109.09,2353.9
2026-08-10T18:36:43.443,close_decided,770407,,daily bot P&L -21.94 <= -$20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.79,113.93,4.84,109.09,2353.9
2026-08-10T18:36:44.101,order_close,770407,BUY,daily bot P&L -21.94 <= -$20.00,,True,,,,,,,,,,,,,,,,,,,,63783.05,63795.28,,,,0.1223,63783.05,63793.05,10.0,,,,657.5,10009,ok,533372586,1037299901,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T18:36:44.700,order_close,770407,BUY,daily bot P&L -21.94 <= -$20.00,,True,,,,,,,,,,,,,,,,,,,,63795.28,63795.28,,,,0.0,63795.28,63805.28,10.0,,,,599.1,10009,ok,533372593,1037299913,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T18:36:45.337,order_close,770407,BUY,daily bot P&L -21.94 <= -$20.00,,True,,,,,,,,,,,,,,,,,,,,63795.28,63801.35,,,,0.0607,63795.28,63805.28,10.0,,,,632.4,10009,ok,533372601,1037299918,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T18:36:47.800,protection_stopped,770407,,,daily_loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-10,,,,,114.35,114.35,0.0,114.35,0.0
2026-08-10T18:36:48.961,protection_final,770407,,,daily_loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.94,-20.47,1.47,,,,,,,,,,
2026-08-10T18:37:13.848,signal_seen,770407,,,,,2026-08-10T18:36:00,2026-08-10T18:37:13.675,73.676,SELL,63821.23,2489,2026-08-10T18:36:00,63749.12,63759.12,10.0,63749.12,72.11,7211.0,33.5464,0.6709,63847.8903,63864.887,False,True,,,,,,,,,,,,,,,,,,,,0,False,,STOPPED,-20.47,False,,,,,,,,,,,,,,,
2026-08-10T18:37:13.866,signal_skipped,770407,,,protection_stopped,,2026-08-10T18:36:00,2026-08-10T18:37:13.675,73.676,SELL,63821.23,2489,2026-08-10T18:36:00,63749.12,63759.12,10.0,63749.12,72.11,7211.0,33.5464,0.6709,63847.8903,63864.887,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T19:26:16.416,signal_seen,770407,,,,,2026-08-10T19:25:00,2026-08-10T19:26:16.246,76.246,BUY,63871.23,2491,2026-08-10T19:25:00,63924.8,63934.8,10.0,63934.8,63.57,6357.0,24.2407,0.4848,63874.5865,63855.6475,False,True,,,,,,,,,,,,,,,,,,,,0,False,,STOPPED,-20.47,False,,,,,,,,,,,,,,,
2026-08-10T19:26:16.423,signal_skipped,770407,,,protection_stopped,,2026-08-10T19:25:00,2026-08-10T19:26:16.246,76.246,BUY,63871.23,2491,2026-08-10T19:25:00,63924.8,63934.8,10.0,63934.8,63.57,6357.0,24.2407,0.4848,63874.5865,63855.6475,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10T21:49:13.919,signal_seen,770407,,,,,2026-08-10T21:48:00,2026-08-10T21:49:13.720,73.721,SELL,63971.23,2496,2026-08-10T21:48:00,63936.4,63946.4,10.0,63936.4,34.83,3483.0,24.0629,0.4813,63991.1248,64020.383,True,True,,,,,,,,,,,,,,,,,,,,0,False,,STOPPED,-20.47,False,,,,,,,,,,,,,,,
2026-08-10T21:49:13.959,signal_skipped,770407,,,protection_stopped,,2026-08-10T21:48:00,2026-08-10T21:49:13.720,73.721,SELL,63971.23,2496,2026-08-10T21:48:00,63936.4,63946.4,10.0,63936.4,34.83,3483.0,24.0629,0.4813,63991.1248,64020.383,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T00:00:19.018,protection_day_start,770407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-11,-14.59,7.0,4.0,20.0,,,,,
2026-08-11T03:12:14.874,signal_seen,770407,,,,,2026-08-11T03:11:00,2026-08-11T03:12:14.676,74.676,BUY,63971.23,2499,2026-08-11T03:11:00,64030.67,64040.67,10.0,64040.67,69.44,6944.0,13.8021,0.276,63995.816,63987.3518,False,True,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,0.0,False,,,,,,,,,,,,,,,
2026-08-11T03:12:15.000,signal_skipped,770407,,,combo_big_brick,,2026-08-11T03:11:00,2026-08-11T03:12:14.676,74.676,BUY,63971.23,2499,2026-08-11T03:11:00,64030.67,64040.67,10.0,64040.67,69.44,6944.0,13.8021,0.276,63995.816,63987.3518,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T05:21:23.223,signal_seen,770407,,,,,2026-08-11T05:20:00,2026-08-11T05:21:23.008,83.009,SELL,63971.23,2502,2026-08-11T05:20:00,63892.43,63902.43,10.0,63892.43,78.8,7880.0,13.8036,0.2761,63968.9849,63989.833,False,True,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,0.0,False,,,,,,,,,,,,,,,
2026-08-11T05:21:23.333,signal_skipped,770407,,,combo_big_brick,,2026-08-11T05:20:00,2026-08-11T05:21:23.008,83.009,SELL,63971.23,2502,2026-08-11T05:20:00,63892.43,63902.43,10.0,63892.43,78.8,7880.0,13.8036,0.2761,63968.9849,63989.833,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T07:36:07.238,signal_seen,770407,,,,,2026-08-11T07:35:00,2026-08-11T07:36:07.055,67.055,BUY,63921.23,2506,2026-08-11T07:35:00,63976.78,63986.78,10.0,63986.78,65.55,6555.0,21.9829,0.4397,63891.6589,63887.6824,False,True,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,0.0,False,,,,,,,,,,,,,,,
2026-08-11T07:36:07.376,signal_skipped,770407,,,combo_big_brick,,2026-08-11T07:35:00,2026-08-11T07:36:07.055,67.055,BUY,63921.23,2506,2026-08-11T07:35:00,63976.78,63986.78,10.0,63986.78,65.55,6555.0,21.9829,0.4397,63891.6589,63887.6824,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T13:04:13.436,signal_seen,770407,,,,,2026-08-11T13:03:00,2026-08-11T13:04:13.100,73.1,SELL,64271.23,2516,2026-08-11T13:03:00,64208.88,64218.88,10.0,64208.88,62.35,6235.0,14.4586,0.2892,64265.6407,64281.5604,False,True,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,0.0,False,,,,,,,,,,,,,,,
2026-08-11T13:04:13.563,signal_skipped,770407,,,combo_big_brick,,2026-08-11T13:03:00,2026-08-11T13:04:13.100,73.1,SELL,64271.23,2516,2026-08-11T13:03:00,64208.88,64218.88,10.0,64208.88,62.35,6235.0,14.4586,0.2892,64265.6407,64281.5604,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T14:16:20.144,signal_seen,770407,,,,,2026-08-11T14:15:00,2026-08-11T14:16:19.900,79.9,BUY,64121.23,2522,2026-08-11T14:15:00,64183.73,64193.73,10.0,64193.73,72.5,7250.0,47.5014,0.95,64132.5428,64134.3378,False,True,,,,,,,,,,,,,,,,,,,,0,False,,ACTIVE,0.0,False,,,,,,,,,,,,,,,
2026-08-11T14:16:21.175,order_open,770407,BUY,new cycle (combo pass),,True,2026-08-11T14:15:00,2026-08-11T14:16:20.292,80.292,BUY,64121.23,2522,2026-08-11T14:15:00,64183.73,64193.73,10.0,64193.73,72.5,7250.0,47.5014,0.95,64132.5428,64134.3378,False,True,64193.73,64195.43,74.2,1.7,170.0,-0.017,64183.73,64193.73,10.0,64185.43,64195.43,10.0,679.0,10009,ok,533842649,1037774090,3402256318,0,,,,,,,,,,,,,,,,,114.35,114.24,1.6,112.64,7140.0
2026-08-11T14:23:04.519,signal_seen,770407,,,,,2026-08-11T14:22:00,2026-08-11T14:23:04.290,64.291,SELL,64071.23,2524,2026-08-11T14:22:00,64005.45,64015.45,10.0,64005.45,65.78,6578.0,45.8114,0.9162,64108.6743,64123.746,False,True,,,,,,,,,,,,,,,,,,,,1,True,BUY,ACTIVE,-1.9,False,,,,,,,,,,,,,,,
2026-08-11T14:23:04.528,signal_skipped,770407,,,opposite_to_cycle,,2026-08-11T14:22:00,2026-08-11T14:23:04.290,64.291,SELL,64071.23,2524,2026-08-11T14:22:00,64005.45,64015.45,10.0,64005.45,65.78,6578.0,45.8114,0.9162,64108.6743,64123.746,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
