position_id,instrumentation,opened,closed,duration_s,duration_min,side,volume,entry,exit,pnl,won,move_pts,move_pct,move_in_atr15,velocity_pts_min,mfe_pts,mae_pts,exit_reason,hour,weekday,spread_at_entry,M5_close,M5_atr,M5_vs_ema21,M5_ema_cross,M5_structure,M5_slope5,M5_donchian,M5_pct_of_range,M15_close,M15_atr,M15_vs_ema21,M15_ema_cross,M15_structure,M15_slope5,M15_donchian,M15_pct_of_range,H1_close,H1_atr,H1_vs_ema21,H1_ema_cross,H1_structure,H1_slope5,H1_donchian,H1_pct_of_range,H4_close,H4_atr,H4_vs_ema21,H4_ema_cross,H4_structure,H4_slope5,H4_donchian,H4_pct_of_range,M5_aligned,M15_aligned,H1_aligned,H4_aligned,entry_candle_dir,entry_candle_range,entry_body_pct,entry_upper_wick_pct,entry_lower_wick_pct,entry_tick_volume,entry_spread_pts
3043371899,False,2026-08-04T18:04:01,2026-08-04T18:20:21,980,16.3,BUY,0.01,64034.7,64284.7,2.5,True,250.0,0.3904,1.37,15.3,276.1,26.8,[tp 64284.70000],18,Tuesday,10.0,63914.64,96.9,below,bear,HH_HL,-196.1,inside,28.6,63914.64,188.1,below,bull,LH_LL,28.3,inside,59.9,63914.64,322.3,above,bull,mixed,83.1,inside,70.8,64058.82,638.8,above,bull,HH_HL,250.6,inside,93.6,False,False,True,True,down,32.7,52.5,32.3,15.1,63.0,1000.0
3043773380,False,2026-08-04T20:01:06,2026-08-04T20:40:11,2345,39.1,SELL,0.01,64157.34,64305.42,-1.48,False,-148.1,-0.2308,-0.9,-3.8,221.5,187.1,[sl 64305.42000],20,Tuesday,10.0,64188.99,74.9,below,bull,LH_LL,-54.9,inside,20.9,64188.99,167.2,above,bull,LH_LL,-65.1,inside,70.8,64188.99,316.2,above,bull,HH_HL,125.5,inside,84.6,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,True,False,False,False,down,98.6,42.0,5.9,52.2,86.0,1000.0
3043874024,False,2026-08-04T20:40:27,2026-08-04T21:14:26,2039,34.0,BUY,0.01,64296.41,64147.62,-1.48,False,-148.8,-0.2314,-0.85,-4.4,84.9,155.7,[sl 64147.62],20,Tuesday,10.0,64205.92,96.2,above,bear,HH_HL,72.3,inside,62.0,64079.26,170.8,below,bull,LH_LL,-217.5,inside,53.3,64188.99,316.2,above,bull,HH_HL,125.5,inside,84.6,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,True,False,True,True,up,137.6,67.3,32.7,0.0,116.0,1000.0
3043922081,False,2026-08-04T21:16:06,2026-08-04T23:08:27,6741,112.3,SELL,0.01,64174.95,64325.34,-1.5,False,-150.4,-0.2343,-0.9,-1.3,99.7,252.6,[sl 64324.38000],21,Tuesday,10.0,64173.73,81.0,below,bull,LH_LL,-118.6,inside,53.4,64173.73,175.9,above,bull,LH_LL,-15.3,inside,62.4,64287.53,332.9,above,bull,mixed,228.7,inside,92.5,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,True,False,False,False,up,12.9,60.1,39.9,0.0,56.0,1000.0
3044110931,False,2026-08-04T23:08:10,2026-08-05T01:39:23,9073,151.2,BUY,0.01,64293.7,64147.0,-1.47,False,-146.7,-0.2282,-1.0,-1.0,199.4,402.6,KL-recov-close,23,Tuesday,10.0,64194.51,53.5,above,bull,mixed,16.6,inside,69.2,64214.12,139.2,above,bull,LH_LL,20.6,inside,69.7,64214.12,323.7,above,bull,LH_LL,299.5,inside,83.4,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,True,True,True,True,up,147.2,98.2,1.8,0.0,145.0,1000.0
3044114844,False,2026-08-04T23:09:10,2026-08-04T23:26:53,1063,17.7,BUY,0.01,64390.71,64240.71,-1.5,False,-150.0,-0.233,-1.02,-8.5,102.4,165.3,[sl 64240.71000],23,Tuesday,10.0,64194.51,53.5,above,bull,mixed,16.6,inside,69.2,64214.12,139.2,above,bull,LH_LL,20.6,inside,69.7,64214.12,323.7,above,bull,LH_LL,299.5,inside,83.4,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,True,True,True,True,down,94.6,91.0,9.0,0.0,90.0,1000.0
3044165050,False,2026-08-04T23:27:14,2026-08-05T00:05:46,2312,38.5,SELL,0.01,64231.87,63986.14,2.46,True,245.7,0.3826,1.55,6.4,273.5,-19.4,[tp 63986.14000],23,Tuesday,10.0,64275.56,84.7,above,bull,LH_LL,61.4,inside,47.9,64363.81,146.9,above,bull,HH_HL,220.0,inside,96.3,64214.12,323.7,above,bull,LH_LL,299.5,inside,83.4,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,False,False,False,False,down,74.3,39.4,34.1,26.4,89.0,1000.0
3044171323,False,2026-08-04T23:29:36,2026-08-05T01:39:23,7787,129.8,SELL,0.01,64140.5,64158.65,-0.18,False,-18.2,-0.0283,-0.11,-0.1,249.4,77.5,KL-recov-close,23,Tuesday,10.0,64275.56,84.7,above,bull,LH_LL,61.4,inside,47.9,64363.81,146.9,above,bull,HH_HL,220.0,inside,96.3,64214.12,323.7,above,bull,LH_LL,299.5,inside,83.4,64188.99,638.5,above,bull,HH_HL,731.0,breakout_up,100.1,False,False,False,False,down,44.8,100.0,0.0,0.0,74.0,1000.0
3044413122,False,2026-08-05T01:31:19,2026-08-05T02:03:23,1924,32.1,BUY,0.01,64094.74,64343.54,2.49,True,248.8,0.3882,1.62,7.8,312.2,11.3,[tp 64343.54000],1,Wednesday,10.0,64056.97,72.4,above,bear,mixed,125.1,inside,58.0,64056.97,147.5,below,bear,HH_HL,82.8,inside,27.6,63948.21,338.0,above,bull,LH_LL,-240.8,inside,51.3,64051.28,660.8,above,bull,HH_HL,327.0,inside,85.3,True,False,True,True,up,21.3,44.5,25.0,30.5,59.0,1000.0
3044413137,False,2026-08-05T01:31:20,2026-08-05T01:39:24,484,8.1,BUY,0.01,64094.74,64148.65,0.54,True,53.9,0.0841,0.35,6.7,123.2,11.3,KL-recov-close,1,Wednesday,10.0,64056.97,72.4,above,bear,mixed,125.1,inside,58.0,64056.97,147.5,below,bear,HH_HL,82.8,inside,27.6,63948.21,338.0,above,bull,LH_LL,-240.8,inside,51.3,64051.28,660.8,above,bull,HH_HL,327.0,inside,85.3,True,False,True,True,up,21.3,44.5,25.0,30.5,59.0,1000.0
3044680502,False,2026-08-05T03:18:16,2026-08-05T03:29:16,660,11.0,SELL,0.01,64270.21,64019.7,2.5,True,250.5,0.3898,1.73,22.8,264.4,-107.8,[tp 64019.70000],3,Wednesday,10.0,64307.61,82.5,above,bull,LH_LL,-67.5,inside,62.7,64307.61,134.2,above,bull,LH_LL,24.7,inside,69.2,64317.57,343.8,above,bull,HH_HL,173.8,inside,84.3,64051.28,660.8,above,bull,HH_HL,327.0,inside,85.3,False,False,False,False,down,117.0,90.1,9.9,0.0,76.0,1000.0
3044680504,False,2026-08-05T03:18:16,2026-08-05T03:29:16,660,11.0,SELL,0.01,64270.21,64020.21,2.5,True,250.0,0.389,1.73,22.7,264.4,-107.8,[tp 64020.21000],3,Wednesday,10.0,64307.61,82.5,above,bull,LH_LL,-67.5,inside,62.7,64307.61,134.2,above,bull,LH_LL,24.7,inside,69.2,64317.57,343.8,above,bull,HH_HL,173.8,inside,84.3,64051.28,660.8,above,bull,HH_HL,327.0,inside,85.3,False,False,False,False,down,117.0,90.1,9.9,0.0,76.0,1000.0
3044837712,False,2026-08-05T05:03:10,2026-08-05T05:26:14,1384,23.1,BUY,0.01,64192.87,64442.85,2.5,True,250.0,0.3894,1.89,10.8,272.1,-7.7,[tp 64442.85000],5,Wednesday,10.0,64110.65,51.1,below,bear,HH_HL,-34.6,inside,37.5,64110.65,133.2,below,bear,LH_LL,27.4,inside,38.8,64110.65,306.7,above,bull,mixed,59.4,inside,65.8,64119.94,662.2,above,bull,LH_LL,501.1,inside,83.8,False,False,True,True,up,18.2,39.6,4.3,56.1,60.0,1000.0
3044837732,False,2026-08-05T05:03:10,2026-08-05T05:26:14,1384,23.1,BUY,0.01,64192.87,64442.87,2.5,True,250.0,0.3895,1.89,10.8,272.1,-7.7,[tp 64442.87000],5,Wednesday,10.0,64110.65,51.1,below,bear,HH_HL,-34.6,inside,37.5,64110.65,133.2,below,bear,LH_LL,27.4,inside,38.8,64110.65,306.7,above,bull,mixed,59.4,inside,65.8,64119.94,662.2,above,bull,LH_LL,501.1,inside,83.8,False,False,True,True,up,18.2,39.6,4.3,56.1,60.0,1000.0
3044986758,False,2026-08-05T05:50:08,2026-08-05T07:21:32,5484,91.4,SELL,0.01,64259.77,64009.77,2.5,True,250.0,0.389,2.02,2.7,270.6,57.9,[tp 64009.77000],5,Wednesday,10.0,64259.02,60.6,above,bull,mixed,-75.2,inside,53.1,64299.94,130.5,above,bull,mixed,193.0,inside,71.2,64110.65,306.7,above,bull,mixed,59.4,inside,65.8,64119.94,662.2,above,bull,LH_LL,501.1,inside,83.8,False,False,False,False,down,15.6,46.1,0.0,53.9,59.0,1000.0
3044986803,False,2026-08-05T05:50:09,2026-08-05T07:21:32,5483,91.4,SELL,0.01,64261.57,64009.77,2.52,True,251.8,0.3918,2.04,2.8,272.4,56.1,[tp 64009.77000],5,Wednesday,10.0,64259.02,60.6,above,bull,mixed,-75.2,inside,53.1,64299.94,130.5,above,bull,mixed,193.0,inside,71.2,64110.65,306.7,above,bull,mixed,59.4,inside,65.8,64119.94,662.2,above,bull,LH_LL,501.1,inside,83.8,False,False,False,False,down,15.6,46.1,0.0,53.9,59.0,1000.0
3045458004,False,2026-08-05T08:01:11,2026-08-05T10:48:04,10013,166.9,BUY,0.01,64139.2,63989.75,-1.49,False,-149.5,-0.233,-1.28,-0.9,78.7,169.1,[sl 63989.75000],8,Wednesday,10.0,64106.19,64.3,above,bear,HH_HL,94.4,inside,44.5,64106.19,113.2,below,bear,HH_HL,-133.5,inside,32.1,64106.19,294.5,above,bull,LH_LL,-211.4,inside,59.7,64106.19,665.9,above,bull,HH_HL,249.9,inside,83.1,True,False,True,True,up,28.3,6.3,93.3,0.5,68.0,1000.0
3045458107,False,2026-08-05T08:01:12,2026-08-05T12:19:29,15497,258.3,BUY,0.01,64139.53,64378.85,2.39,True,239.3,0.3731,2.04,0.9,260.1,189.6,KL-recov-close,8,Wednesday,10.0,64106.19,64.3,above,bear,HH_HL,94.4,inside,44.5,64106.19,113.2,below,bear,HH_HL,-133.5,inside,32.1,64106.19,294.5,above,bull,LH_LL,-211.4,inside,59.7,64106.19,665.9,above,bull,HH_HL,249.9,inside,83.1,True,False,True,True,up,28.3,6.3,93.3,0.5,68.0,1000.0
3046049798,False,2026-08-05T10:48:08,2026-08-05T12:10:04,4916,81.9,SELL,0.01,63983.93,64133.93,-1.5,False,-150.0,-0.2344,-1.34,-1.8,34.0,193.3,[sl 64133.93000],10,Wednesday,10.0,64129.05,50.3,above,bull,HH_HL,38.0,inside,67.4,64129.05,107.5,above,bear,mixed,31.5,inside,43.1,64097.65,267.1,above,bull,mixed,-13.0,inside,58.9,64106.19,665.9,above,bull,HH_HL,249.9,inside,83.1,False,False,False,False,down,44.8,76.2,0.0,23.8,68.0,1000.0
3046050386,False,2026-08-05T10:48:14,2026-08-05T12:19:30,5476,91.3,SELL,0.01,63978.15,64388.85,-4.11,False,-410.7,-0.6419,-3.66,-4.5,28.2,421.4,KL-recov-close,10,Wednesday,10.0,64129.05,50.3,above,bull,HH_HL,38.0,inside,67.4,64129.05,107.5,above,bear,mixed,31.5,inside,43.1,64097.65,267.1,above,bull,mixed,-13.0,inside,58.9,64106.19,665.9,above,bull,HH_HL,249.9,inside,83.1,False,False,False,False,down,44.8,76.2,0.0,23.8,68.0,1000.0
3046558670,False,2026-08-05T12:17:08,2026-08-05T12:19:31,143,2.4,BUY,0.01,64182.37,64378.29,1.96,True,195.9,0.3053,1.61,82.2,217.2,0.4,KL-recov-close,12,Wednesday,10.0,64143.11,57.9,above,bull,HH_HL,107.6,inside,83.0,64143.11,97.6,above,bear,mixed,142.8,inside,71.9,64014.08,248.3,below,bull,mixed,-185.3,inside,35.9,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,True,True,False,True,up,33.2,27.8,55.7,16.5,85.0,1000.0
3046558753,False,2026-08-05T12:17:09,2026-08-05T12:20:39,210,3.5,BUY,0.01,64180.74,64432.37,2.51,True,251.6,0.3921,2.07,71.9,265.8,-1.2,[tp 64432.37000],12,Wednesday,10.0,64143.11,57.9,above,bull,HH_HL,107.6,inside,83.0,64143.11,97.6,above,bear,mixed,142.8,inside,71.9,64014.08,248.3,below,bull,mixed,-185.3,inside,35.9,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,True,True,False,True,up,33.2,27.8,55.7,16.5,85.0,1000.0
3046833825,False,2026-08-05T12:53:18,2026-08-05T13:13:32,1214,20.2,SELL,0.01,64310.91,64059.75,2.51,True,251.2,0.3905,1.9,12.4,269.4,16.5,[tp 64059.75000],12,Wednesday,10.0,64348.4,99.4,above,bull,LH_LL,-49.9,inside,66.2,64411.16,127.5,above,bull,mixed,394.6,inside,79.1,64014.08,248.3,below,bull,mixed,-185.3,inside,35.9,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,True,False,down,27.2,87.2,11.5,1.2,68.0,1000.0
3046834007,False,2026-08-05T12:53:19,2026-08-05T13:13:32,1213,20.2,SELL,0.01,64310.91,64060.91,2.5,True,250.0,0.3887,1.89,12.4,269.4,16.5,[tp 64060.91000],12,Wednesday,10.0,64348.4,99.4,above,bull,LH_LL,-49.9,inside,66.2,64411.16,127.5,above,bull,mixed,394.6,inside,79.1,64014.08,248.3,below,bull,mixed,-185.3,inside,35.9,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,True,False,down,27.2,87.2,11.5,1.2,68.0,1000.0
3047169102,False,2026-08-05T13:39:08,2026-08-05T14:05:07,1559,26.0,BUY,0.01,64097.67,64361.77,2.64,True,264.1,0.412,1.51,10.2,374.7,128.8,[tp 64361.77000],13,Wednesday,10.0,63873.98,104.4,below,bear,LH_LL,-295.7,breakout_dn,-19.3,64091.36,150.9,below,bull,mixed,-51.8,inside,24.1,64263.2,275.6,above,bull,HH_HL,157.0,inside,65.4,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,True,True,up,169.7,70.8,19.4,9.8,257.0,1000.0
3047169163,False,2026-08-05T13:39:09,2026-08-05T14:05:07,1558,26.0,BUY,0.01,64092.44,64361.77,2.7,True,269.3,0.4202,1.54,10.4,380.0,123.6,[tp 64361.77000],13,Wednesday,10.0,63873.98,104.4,below,bear,LH_LL,-295.7,breakout_dn,-19.3,64091.36,150.9,below,bull,mixed,-51.8,inside,24.1,64263.2,275.6,above,bull,HH_HL,157.0,inside,65.4,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,True,True,up,169.7,70.8,19.4,9.8,257.0,1000.0
3047535532,False,2026-08-05T14:25:03,2026-08-05T14:57:30,1947,32.5,SELL,0.01,64324.07,64474.8,-1.51,False,-150.7,-0.2343,-0.73,-4.6,87.9,170.9,[sl 64474.80000],14,Wednesday,10.0,64315.66,168.6,above,bull,LH_LL,-37.9,inside,70.6,64407.9,201.2,above,bull,HH_HL,144.7,inside,82.2,64353.58,280.7,above,bull,LH_LL,288.6,inside,74.1,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,False,False,up,64.0,21.2,75.6,3.2,111.0,1000.0
3047535623,False,2026-08-05T14:25:04,2026-08-05T15:57:22,5538,92.3,SELL,0.01,64327.05,64340.9,-0.14,False,-13.8,-0.0215,-0.07,-0.2,90.8,384.0,KL-recov-close,14,Wednesday,10.0,64315.66,168.6,above,bull,LH_LL,-37.9,inside,70.6,64407.9,201.2,above,bull,HH_HL,144.7,inside,82.2,64353.58,280.7,above,bull,LH_LL,288.6,inside,74.1,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,False,False,up,64.0,21.2,75.6,3.2,111.0,1000.0
3047915688,False,2026-08-05T15:16:04,2026-08-05T15:57:23,2479,41.3,SELL,0.01,64499.05,64340.9,1.58,True,158.2,0.2452,0.63,3.8,178.6,187.4,KL-recov-close,15,Wednesday,10.0,64574.71,146.9,above,bull,HH_HL,149.0,inside,88.1,64574.71,241.3,above,bull,HH_HL,221.1,breakout_up,105.3,64417.65,285.9,above,bull,HH_HL,320.0,inside,83.6,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,False,False,down,104.6,32.2,0.4,67.4,175.0,1000.0
3047916017,False,2026-08-05T15:16:05,2026-08-05T15:39:15,1390,23.2,SELL,0.01,64497.15,64649.98,-1.53,False,-152.8,-0.237,-0.61,-6.6,96.6,189.3,[sl 64649.98000],15,Wednesday,10.0,64574.71,146.9,above,bull,HH_HL,149.0,inside,88.1,64574.71,241.3,above,bull,HH_HL,221.1,breakout_up,105.3,64417.65,285.9,above,bull,HH_HL,320.0,inside,83.6,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,False,False,down,104.6,32.2,0.4,67.4,175.0,1000.0
3048077717,False,2026-08-05T15:40:39,2026-08-05T15:57:23,1004,16.7,BUY,0.01,64589.7,64330.72,-2.59,False,-259.0,-0.401,-1.02,-15.5,2.9,269.3,KL-recov-close,15,Wednesday,10.0,64621.33,150.8,above,bull,HH_HL,46.6,inside,82.7,64448.58,250.7,above,bull,mixed,40.7,inside,70.8,64417.65,285.9,above,bull,HH_HL,320.0,inside,83.6,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,True,True,True,True,down,53.5,59.8,4.2,36.0,97.0,1000.0
3048078845,False,2026-08-05T15:41:06,2026-08-05T15:45:18,252,4.2,BUY,0.01,64586.01,64441.14,-1.45,False,-144.9,-0.2243,-0.57,-34.5,-6.8,151.0,[sl 64448.38000],15,Wednesday,10.0,64621.33,150.8,above,bull,HH_HL,46.6,inside,82.7,64448.58,250.7,above,bull,mixed,40.7,inside,70.8,64417.65,285.9,above,bull,HH_HL,320.0,inside,83.6,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,True,True,True,True,down,47.8,36.3,7.1,56.6,88.0,1000.0
3048116892,False,2026-08-05T15:48:10,2026-08-05T16:21:49,2019,33.6,SELL,0.01,64483.85,64642.55,-1.59,False,-158.7,-0.2461,-0.67,-4.7,166.2,171.9,[sl 64640.12000],15,Wednesday,10.0,64502.57,147.9,above,bull,mixed,-18.4,inside,56.1,64502.57,253.9,above,bull,HH_HL,199.7,inside,76.8,64417.65,285.9,above,bull,HH_HL,320.0,inside,83.6,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,False,False,up,24.8,39.5,20.1,40.4,78.0,1000.0
3048117010,False,2026-08-05T15:48:11,2026-08-05T15:57:24,553,9.2,SELL,0.01,64482.68,64339.59,1.43,True,143.1,0.2219,0.6,15.5,162.2,8.6,KL-recov-close,15,Wednesday,10.0,64502.57,147.9,above,bull,mixed,-18.4,inside,56.1,64502.57,253.9,above,bull,HH_HL,199.7,inside,76.8,64417.65,285.9,above,bull,HH_HL,320.0,inside,83.6,64014.08,624.6,above,bull,mixed,-44.7,inside,79.0,False,False,False,False,up,24.8,39.5,20.1,40.4,78.0,1000.0
3048307416,False,2026-08-05T16:15:10,2026-08-05T19:04:16,10146,169.1,BUY,0.01,64548.98,64798.98,2.5,True,250.0,0.3873,1.01,1.5,318.3,76.2,[tp 64798.98000],16,Wednesday,10.0,64562.98,127.8,above,bull,HH_HL,103.1,inside,68.8,64562.98,243.9,above,bull,HH_HL,145.3,inside,83.5,64331.14,284.9,above,bull,HH_HL,330.8,inside,71.7,64331.14,656.1,above,bull,mixed,142.2,inside,92.9,True,True,True,True,down,53.3,100.0,0.0,0.0,89.0,1000.0
3048590342,False,2026-08-05T17:16:11,2026-08-05T17:38:25,1334,22.2,SELL,0.01,64510.6,64669.98,-1.59,False,-159.4,-0.2471,-0.83,-7.2,37.8,174.8,[sl 64661.31000],17,Wednesday,10.0,64526.81,88.3,below,bull,LH_LL,-65.8,inside,52.7,64526.81,213.9,above,bull,mixed,195.7,inside,79.2,64604.21,299.0,above,bull,HH_HL,590.1,inside,88.1,64331.14,656.1,above,bull,mixed,142.2,inside,92.9,True,False,False,False,down,34.3,43.0,4.6,52.4,70.0,1000.0
3048727493,False,2026-08-05T17:43:08,2026-08-05T20:20:59,9471,157.8,BUY,0.01,64682.92,64958.130000000005,2.75,True,275.2,0.4255,1.46,1.7,310.1,86.0,[tp 64933.64000],17,Wednesday,10.0,64660.59,73.4,above,bull,HH_HL,133.8,inside,86.4,64540.11,192.3,above,bull,LH_LL,-22.9,inside,80.7,64604.21,299.0,above,bull,HH_HL,590.1,inside,88.1,64331.14,656.1,above,bull,mixed,142.2,inside,92.9,True,True,True,True,down,46.6,32.5,0.0,67.5,104.0,1000.0
3049439400,False,2026-08-05T20:59:24,2026-08-05T23:00:20,7256,120.9,SELL,0.01,64780.12,64530.62,2.49,True,249.5,0.3851,1.94,2.1,268.6,1.8,[tp 64530.62000],20,Wednesday,10.0,64842.22,68.4,above,bull,LH_LL,-77.0,inside,38.6,64919.74,122.1,above,bull,mixed,59.7,inside,89.0,64796.77,279.0,above,bull,HH_HL,379.1,breakout_up,100.7,64796.77,654.8,above,bull,HH_HL,745.5,breakout_up,103.4,False,False,False,False,down,14.5,68.9,31.1,0.0,59.0,1000.0
3049439410,False,2026-08-05T20:59:26,2026-08-05T23:00:20,7254,120.9,SELL,0.01,64779.12,64530.12,2.49,True,249.0,0.3844,1.94,2.1,267.6,2.8,[tp 64530.12000],20,Wednesday,10.0,64842.22,68.4,above,bull,LH_LL,-77.0,inside,38.6,64919.74,122.1,above,bull,mixed,59.7,inside,89.0,64796.77,279.0,above,bull,HH_HL,379.1,breakout_up,100.7,64796.77,654.8,above,bull,HH_HL,745.5,breakout_up,103.4,False,False,False,False,down,14.5,68.9,31.1,0.0,59.0,1000.0
3050417721,False,2026-08-06T04:21:15,2026-08-06T05:05:49,2674,44.6,BUY,0.01,64592.03,64842.03,2.5,True,250.0,0.387,2.53,5.6,264.1,29.7,[tp 64842.03000],4,Thursday,10.0,64558.35,48.1,above,bull,HH_HL,122.1,breakout_up,118.0,64519.72,96.2,below,bear,HH_HL,5.2,inside,50.6,64466.84,228.0,above,bull,mixed,-101.7,inside,55.4,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,True,False,True,True,up,36.0,82.6,17.4,0.0,71.0,1000.0
3050417732,False,2026-08-06T04:21:16,2026-08-06T05:05:49,2673,44.5,BUY,0.01,64592.07,64842.03,2.5,True,250.0,0.387,2.53,5.6,264.1,29.7,[tp 64842.03000],4,Thursday,10.0,64558.35,48.1,above,bull,HH_HL,122.1,breakout_up,118.0,64519.72,96.2,below,bear,HH_HL,5.2,inside,50.6,64466.84,228.0,above,bull,mixed,-101.7,inside,55.4,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,True,False,True,True,up,36.0,82.6,17.4,0.0,71.0,1000.0
3050677066,False,2026-08-06T06:14:15,2026-08-06T09:13:28,10753,179.2,SELL,0.01,64717.25,64732.36,-0.15,False,-15.1,-0.0233,-0.15,-0.1,43.3,210.3,KL-recov-close,6,Thursday,10.0,64781.76,77.2,above,bull,LH_LL,-57.6,inside,58.6,64850.53,99.4,above,bull,mixed,254.1,inside,85.4,64850.53,216.9,above,bull,HH_HL,272.9,inside,87.8,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,False,False,False,False,up,12.8,95.9,0.0,4.1,59.0,1000.0
3050677099,False,2026-08-06T06:14:16,2026-08-06T07:14:43,3627,60.5,SELL,0.01,64717.49,64867.49,-1.5,False,-150.0,-0.2318,-1.48,-2.5,43.6,162.4,[sl 64867.49],6,Thursday,10.0,64781.76,77.2,above,bull,LH_LL,-57.6,inside,58.6,64850.53,99.4,above,bull,mixed,254.1,inside,85.4,64850.53,216.9,above,bull,HH_HL,272.9,inside,87.8,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,False,False,False,False,up,12.8,95.9,0.0,4.1,59.0,1000.0
3050882519,False,2026-08-06T07:15:13,2026-08-06T07:42:03,1610,26.8,BUY,0.01,64878.65,64730.25,-1.49,False,-148.4,-0.2287,-1.37,-5.5,22.9,174.7,[sl 64730.25000],7,Thursday,10.0,64871.39,52.4,above,bull,HH_HL,102.3,breakout_up,109.6,64871.39,105.9,above,bull,HH_HL,20.9,inside,89.0,64793.43,201.6,above,bull,mixed,273.4,inside,83.0,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,True,True,True,True,down,38.0,43.0,0.0,57.0,76.0,1000.0
3050882555,False,2026-08-06T07:15:14,2026-08-06T09:13:28,7094,118.2,BUY,0.01,64878.65,64720.33,-1.59,False,-158.3,-0.244,-1.46,-1.3,48.9,197.2,KL-recov-close,7,Thursday,10.0,64871.39,52.4,above,bull,HH_HL,102.3,breakout_up,109.6,64871.39,105.9,above,bull,HH_HL,20.9,inside,89.0,64793.43,201.6,above,bull,mixed,273.4,inside,83.0,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,True,True,True,True,down,38.0,43.0,0.0,57.0,76.0,1000.0
3051000994,False,2026-08-06T07:53:11,2026-08-06T09:13:29,4818,80.3,SELL,0.01,64721.72,64730.33,-0.08,False,-8.6,-0.0133,-0.08,-0.1,40.3,205.9,KL-recov-close,7,Thursday,10.0,64769.22,52.0,below,bull,mixed,-100.5,inside,41.9,64747.94,110.7,above,bull,LH_LL,-11.7,inside,64.5,64793.43,201.6,above,bull,mixed,273.4,inside,83.0,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,True,False,False,False,up,27.2,80.8,15.3,3.9,66.0,1000.0
3051001062,False,2026-08-06T07:53:12,2026-08-06T08:52:08,3536,58.9,SELL,0.01,64721.72,64871.74,-1.5,False,-150.0,-0.2318,-1.4,-2.5,40.3,185.4,[sl 64871.72000],7,Thursday,10.0,64769.22,52.0,below,bull,mixed,-100.5,inside,41.9,64747.94,110.7,above,bull,LH_LL,-11.7,inside,64.5,64793.43,201.6,above,bull,mixed,273.4,inside,83.0,64466.84,568.8,above,bull,LH_LL,360.6,inside,81.1,True,False,False,False,up,27.2,80.8,15.3,3.9,66.0,1000.0
3051246734,False,2026-08-06T08:53:17,2026-08-06T09:06:32,795,13.2,BUY,0.01,64932.23,64782.23,-1.5,False,-150.0,-0.231,-1.56,-11.3,-12.9,156.2,[sl 64782.23000],8,Thursday,10.0,64832.93,51.8,above,bull,HH_HL,70.2,inside,68.8,64813.6,95.9,above,bull,HH_HL,-18.8,inside,76.0,64744.07,196.4,above,bull,HH_HL,229.5,inside,78.8,64744.07,558.6,above,bull,HH_HL,730.0,inside,91.0,True,True,True,True,down,61.9,37.9,43.4,18.7,99.0,1000.0
3051246820,False,2026-08-06T08:53:17,2026-08-06T09:13:29,1212,20.2,BUY,0.01,64932.23,64721.29,-2.11,False,-210.9,-0.3249,-2.19,-10.4,-12.9,224.1,KL-recov-close,8,Thursday,10.0,64832.93,51.8,above,bull,HH_HL,70.2,inside,68.8,64813.6,95.9,above,bull,HH_HL,-18.8,inside,76.0,64744.07,196.4,above,bull,HH_HL,229.5,inside,78.8,64744.07,558.6,above,bull,HH_HL,730.0,inside,91.0,True,True,True,True,down,61.9,37.9,43.4,18.7,99.0,1000.0
