symbol,tf,q,bars,days,vr_A,z_A,vr_B,z_B,same_sign,both_sig,edge_over_cost_A,edge_over_cost_B,cost_frac_bp
EURUSDm,M5,8,50000,245,0.9010006835038684,-2.9109550200425742,0.9827942120567882,-0.5340522686270265,True,False,1.0265999443303868,0.14416346648553616,0.6873785498872361
EURUSDm,M5,16,50000,245,0.8699451150198332,-2.6730660578342844,0.976749268384943,-0.5131797666148213,True,False,1.907263542839213,0.2755067676495352,0.6873785498872361
EURUSDm,M15,2,50000,734,0.9830513454208325,-1.1190512422769965,0.9884112558869144,-1.0656627332720012,True,False,0.1633064843641222,0.08184794187896119,0.7968015068719134
EURUSDm,M15,4,50000,734,0.9628687622780272,-1.4228077436355449,0.9733859968908734,-1.309968375138561,True,False,0.5059675037568894,0.2658254702981711,0.7968015068719134
EURUSDm,M15,8,50000,734,0.9375066227179543,-1.67698311253496,0.9679665975277664,-1.041156924801155,True,False,1.204293083241641,0.4524852802250109,0.7968015068719134
EURUSDm,M15,16,50000,734,0.9065418836913292,-1.8655435393866195,0.9552259020706476,-1.0468359939851402,True,False,2.5470074640973674,0.8944235551821156,0.7968015068719134
EURUSDm,H1,2,32341,2949,0.9996237094300345,-0.02168171957956473,0.9805274600283619,-1.5733992264526655,True,False,0.010198188703627455,0.33465247178578034,0.7249984911463487
EURUSDm,H1,4,32341,2949,1.028616996580426,0.875869648910162,0.9631646081720044,-1.6223143193931517,False,False,1.0968285801236553,0.8952652444749107,0.7249984911463487
EURUSDm,H1,8,32341,2949,0.9925748497566191,-0.14507448902189482,0.9616895351510032,-1.1051963779107459,True,False,0.4024713313529649,1.3167970666027602,0.7249984911463487
EURUSDm,H1,16,32341,2949,0.8803494579771955,-1.5713086528974072,0.9594566147726625,-0.82217170092289,True,False,9.171901303413794,1.9707722321447567,0.7249984911463487
EURUSDm,H4,2,9066,2949,1.0096533350176868,0.46664230277243196,1.0155714736597121,0.8731210667835567,True,False,0.47964312496429296,0.5155590296472101,0.7227786358852951
EURUSDm,H4,4,9066,2949,1.0238197232169652,0.6249606209195774,1.023189104286911,0.7085220050402967,True,False,1.6737575682872319,1.0857945406247314,0.7227786358852951
EURUSDm,H4,8,9066,2949,0.9843142501556241,-0.2635636973357282,1.0255479846963884,0.49039415536853576,False,False,1.5587487762477836,1.6917466499770317,0.7227786358852951
EURUSDm,H4,16,9066,2949,0.8838387921341819,-1.2952526173423775,1.0095051036317213,0.1215924636803832,False,False,16.324765744408193,0.8901240430593697,0.7227786358852951
ETHUSDm,M5,2,50000,173,0.9948841409815707,-0.4594358732631774,0.9757674348878905,-1.71538098091791,True,False,0.020119841823975,0.08073949121373401,6.970367578230683
ETHUSDm,M5,4,50000,173,0.9870289269950665,-0.6453836208776995,0.9710769919694268,-1.1702770624031105,True,False,0.07214344813569921,0.1362840640666674,6.970367578230683
ETHUSDm,M5,8,50000,173,0.971636414419538,-0.9440682400154515,0.9742479662100108,-0.7170004765748782,True,False,0.22309874192541357,0.17160429333860322,6.970367578230683
ETHUSDm,M5,16,50000,173,0.9643419610815454,-0.8493373803181097,0.9629748665315856,-0.7578017985087353,True,False,0.39665089855802044,0.34892191409361467,6.970367578230683
ETHUSDm,M15,2,50000,520,1.0051036560135145,0.3389728405625253,0.9899404588670305,-0.8137291956455172,False,False,0.05266753045694093,0.09251689789562281,5.179842906242325
ETHUSDm,M15,4,50000,520,0.9878929414281886,-0.4556848928053699,0.9927033217302788,-0.3217060907564141,True,False,0.17669131426356194,0.09490368740125298,5.179842906242325
ETHUSDm,M15,8,50000,520,1.0015891737616633,0.04130419946599357,0.9851259780697398,-0.4402126799806193,False,False,0.0327991766185431,0.27359068371599343,5.179842906242325
ETHUSDm,M15,16,50000,520,1.02231526899923,0.4301885102707617,0.9791692566053624,-0.44466839108124706,False,False,0.6513413946471015,0.5418669390053645,5.179842906242325
ETHUSDm,H1,2,20000,833,0.9997460604650572,-0.01372936571830598,1.016039001175258,1.057278067525356,False,False,0.004230253756311273,0.23921893940094596,6.335511151858155
ETHUSDm,H1,4,20000,833,1.0121618893708697,0.3756746646834495,1.0231788481884072,0.8431197665396382,True,False,0.2865181552570281,0.48890568833290077,6.335511151858155
ETHUSDm,H1,8,20000,833,1.0434239961307148,0.9069307910643185,1.0379989138708672,0.9184391164041492,True,False,1.4467579676979776,1.1334945081990748,6.335511151858155
ETHUSDm,H1,16,20000,833,1.0850710342352075,1.245169608616631,1.0260182263794637,0.44970968935598993,True,False,4.008323879883492,1.0975919747051988,6.335511151858155
ETHUSDm,H4,2,11973,2779,0.9045554799798351,-2.741952103990903,1.0170676619818058,0.8669010564428162,False,False,4.600019256529298,0.4473247768549931,7.525081641395469
ETHUSDm,H4,4,11973,2779,0.9088473591350692,-1.5157368802098194,1.0376405999230491,1.0524998481894454,False,False,6.2128791325481085,1.3951485601632252,7.525081641395469
ETHUSDm,H4,8,11973,2779,0.9516118377982291,-0.5182744511132025,1.0093953034701997,0.17230712655741037,False,False,4.664206554115052,0.49248128217821213,7.525081641395469
ETHUSDm,H4,16,11973,2779,0.9687336115381722,-0.23241797797354566,1.0335192760632501,0.4397844922540473,False,False,4.262175853192831,2.484783443035455,7.525081641395469
