symbol,iso_year,iso_week,open,high,low,close,tick_volume,spread_median_points,spread_max_points,n_days,week_start,week_end,days_with_gap,complete_week
USDJPYm,2025,3,157.703,158.194,154.972,156.285,446537,9.0,38,5,2025-01-13,2025-01-17,0,True
USDJPYm,2025,4,156.195,156.751,154.77,155.984,473231,9.0,38,5,2025-01-20,2025-01-24,0,True
USDJPYm,2025,5,155.624,156.245,153.709,155.199,544121,9.0,38,5,2025-01-27,2025-01-31,0,True
USDJPYm,2025,6,154.714,155.883,150.926,151.402,569745,9.0,38,5,2025-02-03,2025-02-07,0,True
USDJPYm,2025,7,151.182,154.801,151.09,152.297,408496,9.0,38,5,2025-02-10,2025-02-14,0,True
USDJPYm,2025,8,152.16,152.38,148.919,149.281,387989,9.0,38,5,2025-02-17,2025-02-21,0,True
USDJPYm,2025,9,149.126,150.983,148.557,150.617,559066,9.0,38,5,2025-02-24,2025-02-28,0,True
USDJPYm,2025,10,150.663,151.3,146.935,148.04,854870,9.0,38,5,2025-03-03,2025-03-07,0,True
USDJPYm,2025,11,147.886,149.193,146.538,148.63,654825,9.0,38,5,2025-03-10,2025-03-14,0,True
USDJPYm,2025,12,148.726,150.145,148.169,149.298,441345,9.0,38,5,2025-03-17,2025-03-21,0,True
USDJPYm,2025,13,149.32,151.209,149.288,149.82,378003,9.0,38,5,2025-03-24,2025-03-28,0,True
USDJPYm,2025,14,149.763,150.376,144.546,146.931,955205,9.0,38,5,2025-03-31,2025-04-04,0,True
USDJPYm,2025,15,145.451,148.28,142.047,143.49,1702279,9.0,39,5,2025-04-07,2025-04-11,0,True
USDJPYm,2025,16,143.756,144.078,141.493,142.09,646419,9.0,91,5,2025-04-14,2025-04-18,0,True
USDJPYm,2025,17,141.987,144.028,139.879,143.649,629789,9.0,38,5,2025-04-21,2025-04-25,0,True
USDJPYm,2025,18,143.499,145.924,141.916,144.951,510574,9.0,38,5,2025-04-28,2025-05-02,0,True
USDJPYm,2025,19,144.647,146.186,142.306,145.365,514845,9.0,38,5,2025-05-05,2025-05-09,0,True
USDJPYm,2025,20,145.984,148.649,144.916,145.636,573338,9.0,38,5,2025-05-12,2025-05-16,0,True
USDJPYm,2025,21,145.233,145.513,142.415,142.561,550512,9.0,38,5,2025-05-19,2025-05-23,0,True
USDJPYm,2025,22,142.477,146.285,142.108,144.046,517123,9.0,38,5,2025-05-26,2025-05-30,0,True
USDJPYm,2025,23,143.786,145.085,142.374,144.841,478570,9.0,38,5,2025-06-02,2025-06-06,0,True
USDJPYm,2025,24,144.849,145.464,142.787,144.1,471485,9.0,38,5,2025-06-09,2025-06-13,0,True
USDJPYm,2025,25,143.981,146.199,143.647,146.096,400205,9.0,38,5,2025-06-16,2025-06-20,0,True
USDJPYm,2025,26,146.595,148.03,143.747,144.644,445537,9.0,38,5,2025-06-23,2025-06-27,0,True
USDJPYm,2025,27,144.339,145.229,142.677,144.496,379383,9.0,38,5,2025-06-30,2025-07-04,0,True
USDJPYm,2025,28,144.329,147.52,144.221,147.417,354160,9.0,38,5,2025-07-07,2025-07-11,0,True
USDJPYm,2025,29,147.056,149.184,146.843,148.821,404731,9.0,38,5,2025-07-14,2025-07-18,0,True
USDJPYm,2025,30,147.846,148.658,145.852,147.652,405055,9.0,38,5,2025-07-21,2025-07-25,0,True
USDJPYm,2025,31,147.607,150.916,147.286,147.392,469035,9.0,38,5,2025-07-28,2025-08-01,0,True
USDJPYm,2025,32,147.107,148.084,146.617,147.722,392952,9.0,38,5,2025-08-04,2025-08-08,0,True
USDJPYm,2025,33,147.396,148.517,146.212,147.154,349712,10.0,38,5,2025-08-11,2025-08-15,0,True
USDJPYm,2025,34,147.164,148.774,146.571,146.924,318241,10.0,38,5,2025-08-18,2025-08-22,0,True
USDJPYm,2025,35,146.674,148.179,146.654,147.035,327851,10.0,38,5,2025-08-25,2025-08-29,0,True
USDJPYm,2025,36,146.92,149.134,146.783,147.394,369796,10.0,38,5,2025-09-01,2025-09-05,0,True
USDJPYm,2025,37,147.976,148.577,146.305,147.653,334414,10.0,38,5,2025-09-08,2025-09-12,0,True
USDJPYm,2025,38,147.544,148.282,145.479,147.96,379084,10.0,38,5,2025-09-15,2025-09-19,0,True
USDJPYm,2025,39,147.858,149.951,147.456,149.505,293219,10.0,38,5,2025-09-22,2025-09-26,0,True
USDJPYm,2025,40,149.474,149.509,146.585,147.48,344261,10.0,38,5,2025-09-29,2025-10-03,0,True
USDJPYm,2025,41,149.177,153.273,149.026,151.17,451654,10.0,26,5,2025-10-06,2025-10-10,0,True
USDJPYm,2025,42,151.693,152.611,149.37,150.622,457669,10.0,26,5,2025-10-13,2025-10-17,0,True
USDJPYm,2025,43,150.373,153.06,150.261,152.874,357513,10.0,26,5,2025-10-20,2025-10-24,0,True
USDJPYm,2025,44,152.758,154.443,151.531,154.009,389926,10.0,26,5,2025-10-27,2025-10-31,0,True
USDJPYm,2025,45,154.073,154.48,152.804,153.415,302391,10.0,26,5,2025-11-03,2025-11-07,0,True
USDJPYm,2025,46,153.619,155.044,153.396,154.528,317071,10.0,26,5,2025-11-10,2025-11-14,0,True
USDJPYm,2025,47,154.486,157.893,154.412,156.397,416353,10.0,146,5,2025-11-17,2025-11-21,0,True
USDJPYm,2025,48,156.354,157.183,155.648,156.105,352525,10.0,146,5,2025-11-24,2025-11-28,0,True
USDJPYm,2025,49,156.026,156.177,154.339,155.354,277023,10.0,146,5,2025-12-01,2025-12-05,0,True
USDJPYm,2025,50,155.107,156.951,154.898,155.816,291452,10.0,146,5,2025-12-08,2025-12-12,0,True
USDJPYm,2025,51,155.901,157.769,154.392,157.708,345895,10.0,146,5,2025-12-15,2025-12-19,0,True
USDJPYm,2025,52,157.373,157.7,155.549,156.567,249778,10.0,107,4,2025-12-22,2025-12-26,0,False
USDJPYm,2026,1,156.394,157.0,155.738,156.832,199035,10.0,38,4,2025-12-29,2026-01-02,0,False
USDJPYm,2026,2,156.64,158.185,156.113,157.927,292988,10.0,146,5,2026-01-05,2026-01-09,0,True
USDJPYm,2026,3,158.019,159.45,157.513,158.073,325338,10.0,146,5,2026-01-12,2026-01-16,0,True
USDJPYm,2026,4,157.883,159.224,155.597,155.73,424534,10.0,146,5,2026-01-19,2026-01-23,0,True
USDJPYm,2026,5,154.677,155.344,152.087,154.762,663956,10.0,146,5,2026-01-26,2026-01-30,0,True
USDJPYm,2026,6,154.787,157.333,154.546,157.236,401159,10.0,146,5,2026-02-02,2026-02-06,0,True
USDJPYm,2026,7,157.275,157.652,152.264,152.683,528317,10.0,146,5,2026-02-09,2026-02-13,0,True
USDJPYm,2026,8,152.604,155.642,152.532,155.067,344987,10.0,146,5,2026-02-16,2026-02-20,0,True
USDJPYm,2026,9,154.783,156.823,153.989,156.055,356128,10.0,146,5,2026-02-23,2026-02-27,0,True
USDJPYm,2026,10,155.975,158.088,155.96,157.8,467958,10.0,146,5,2026-03-02,2026-03-06,0,True
USDJPYm,2026,11,158.045,159.741,157.269,159.726,406057,10.0,146,5,2026-03-09,2026-03-13,0,True
USDJPYm,2026,12,159.551,159.89,157.505,159.227,343938,10.0,146,5,2026-03-16,2026-03-20,0,True
USDJPYm,2026,13,159.274,160.41,158.014,160.269,406265,10.0,146,5,2026-03-23,2026-03-27,0,True
USDJPYm,2026,14,160.186,160.457,158.265,159.626,294859,10.0,146,5,2026-03-30,2026-04-03,0,True
USDJPYm,2026,15,159.599,160.025,157.882,159.296,285568,10.0,146,5,2026-04-06,2026-04-10,0,True
USDJPYm,2026,16,159.515,159.863,157.584,158.606,272175,10.0,146,5,2026-04-13,2026-04-17,0,True
USDJPYm,2026,17,158.721,159.844,158.546,159.362,274938,10.0,146,5,2026-04-20,2026-04-24,0,True
USDJPYm,2026,18,159.355,160.723,155.486,157.054,432369,10.0,146,5,2026-04-27,2026-05-01,0,True
USDJPYm,2026,19,156.701,157.924,155.025,156.676,397596,10.0,146,5,2026-05-04,2026-05-08,0,True
USDJPYm,2026,20,156.544,158.833,156.414,158.758,219894,10.0,158,5,2026-05-11,2026-05-15,0,True
USDJPYm,2026,21,158.507,159.346,158.419,159.162,233890,10.0,146,5,2026-05-18,2026-05-22,0,True
USDJPYm,2026,22,158.778,159.649,158.671,159.262,146609,10.0,146,5,2026-05-25,2026-05-29,0,True
USDJPYm,2026,23,159.317,160.34,159.245,160.308,165352,10.0,146,5,2026-06-01,2026-06-05,0,True
USDJPYm,2026,24,160.214,160.594,159.536,160.215,182883,10.0,146,5,2026-06-08,2026-06-12,0,True
USDJPYm,2026,25,160.132,161.806,159.69,161.302,186054,10.0,146,5,2026-06-15,2026-06-19,0,True
USDJPYm,2026,26,161.229,161.945,161.069,161.743,194855,10.0,146,5,2026-06-22,2026-06-26,0,True
USDJPYm,2026,27,161.694,162.838,160.477,161.359,239708,10.0,146,5,2026-06-29,2026-07-03,0,True
USDJPYm,2026,28,161.252,162.704,161.215,161.697,226996,10.0,146,5,2026-07-06,2026-07-10,0,True
USDJPYm,2026,29,161.664,162.542,161.607,162.394,220912,10.0,146,5,2026-07-13,2026-07-17,0,True
USDJPYm,2026,30,162.425,163.985,162.192,163.842,169650,10.0,146,5,2026-07-20,2026-07-24,0,True
USDJPYm,2026,31,163.582,163.945,157.264,157.427,513824,10.0,146,5,2026-07-27,2026-07-31,0,True
EURNZDm,2021,31,1.70186,1.70559,1.67127,1.6770100000000001,118494,36.0,146,5,2021-08-02,2021-08-06,0,True
EURNZDm,2021,32,1.67682,1.6838899999999999,1.6640000000000001,1.67483,100737,36.0,146,5,2021-08-09,2021-08-13,0,True
EURNZDm,2021,33,1.6734,1.71617,1.67302,1.71056,134800,36.0,146,5,2021-08-16,2021-08-20,0,True
EURNZDm,2021,34,1.71198,1.7141199999999999,1.67987,1.6812,113147,36.0,146,5,2021-08-23,2021-08-27,0,True
EURNZDm,2021,35,1.68239,1.68792,1.6576300000000002,1.65929,102400,36.0,146,5,2021-08-30,2021-09-03,0,True
EURNZDm,2021,36,1.65913,1.67038,1.65309,1.66006,114784,36.0,500,5,2021-09-06,2021-09-10,0,True
EURNZDm,2021,37,1.65886,1.67048,1.65401,1.66559,120921,36.0,146,5,2021-09-13,2021-09-17,0,True
EURNZDm,2021,38,1.6661299999999999,1.67611,1.6552799999999999,1.67004,141684,36.0,146,5,2021-09-20,2021-09-24,0,True
EURNZDm,2021,39,1.67049,1.69127,1.66487,1.66997,163554,36.0,146,5,2021-09-27,2021-10-01,0,True
EURNZDm,2021,40,1.66998,1.67889,1.66117,1.66968,149706,36.0,146,5,2021-10-04,2021-10-08,0,True
EURNZDm,2021,41,1.67002,1.67258,1.63856,1.63896,127284,36.0,146,5,2021-10-11,2021-10-15,0,True
EURNZDm,2021,42,1.6385100000000001,1.6446100000000001,1.61582,1.62738,127961,36.0,146,5,2021-10-18,2021-10-22,0,True
EURNZDm,2021,43,1.6271499999999999,1.6300400000000002,1.6115599999999999,1.61199,130841,36.0,146,5,2021-10-25,2021-10-29,0,True
EURNZDm,2021,44,1.61286,1.63249,1.60799,1.6238700000000001,130978,36.0,146,5,2021-11-01,2021-11-05,0,True
EURNZDm,2021,45,1.6238700000000001,1.6350799999999999,1.61252,1.62439,124767,36.0,146,5,2021-11-08,2021-11-12,0,True
EURNZDm,2021,46,1.62515,1.6271,1.60626,1.61129,135253,36.0,146,5,2021-11-15,2021-11-19,0,True
EURNZDm,2021,47,1.6107,1.6612,1.60682,1.65687,157970,36.0,500,5,2021-11-22,2021-11-26,0,True
EURNZDm,2021,48,1.65441,1.6773099999999999,1.64776,1.6750699999999998,187975,36.0,146,5,2021-11-29,2021-12-03,0,True
EURNZDm,2021,49,1.67204,1.67653,1.6572,1.66402,141282,36.0,146,5,2021-12-06,2021-12-10,0,True
EURNZDm,2021,50,1.66201,1.67599,1.65507,1.6669,146361,36.0,146,5,2021-12-13,2021-12-17,0,True
EURNZDm,2021,51,1.6653799999999999,1.68274,1.65232,1.65608,146197,36.0,380,5,2021-12-20,2021-12-24,0,True
EURNZDm,2021,52,1.65506,1.6659899999999999,1.65272,1.66291,111522,36.0,146,5,2021-12-27,2021-12-31,0,True
EURNZDm,2022,1,1.66147,1.67991,1.65401,1.67407,138492,36.0,190,5,2022-01-03,2022-01-07,0,True
EURNZDm,2022,2,1.67515,1.67997,1.66456,1.67572,142359,36.0,146,5,2022-01-10,2022-01-14,0,True
EURNZDm,2022,3,1.6755,1.6905999999999999,1.66557,1.6885599999999998,154830,36.0,500,5,2022-01-17,2022-01-21,0,True
EURNZDm,2022,4,1.6880600000000001,1.7064599999999999,1.68398,1.70252,206516,36.0,146,5,2022-01-24,2022-01-28,0,True
EURNZDm,2022,5,1.70159,1.73573,1.6941000000000002,1.7298200000000001,170545,36.0,146,5,2022-01-31,2022-02-04,0,True
EURNZDm,2022,6,1.73081,1.73393,1.70208,1.7066400000000002,170550,36.0,146,5,2022-02-07,2022-02-11,1,True
EURNZDm,2022,7,1.70614,1.71553,1.68872,1.6903299999999999,179165,36.0,146,5,2022-02-14,2022-02-18,0,True
EURNZDm,2022,8,1.6898499999999999,1.69409,1.66361,1.67043,215320,36.0,500,5,2022-02-21,2022-02-25,0,True
EURNZDm,2022,9,1.66404,1.67314,1.58865,1.59245,211850,36.0,146,5,2022-02-28,2022-03-04,0,True
EURNZDm,2022,10,1.5931,1.62208,1.56407,1.60303,237350,36.0,146,5,2022-03-07,2022-03-11,0,True
EURNZDm,2022,11,1.60233,1.63292,1.59815,1.59934,193445,36.0,146,5,2022-03-14,2022-03-18,0,True
EURNZDm,2022,12,1.60076,1.60564,1.57539,1.5774,151257,36.0,146,5,2022-03-21,2022-03-25,4,True
EURNZDm,2022,13,1.57892,1.61529,1.57494,1.59534,190401,36.0,146,5,2022-03-28,2022-04-01,0,True
EURNZDm,2022,14,1.59308,1.59944,1.55924,1.5876000000000001,157438,36.0,146,5,2022-04-04,2022-04-08,0,True
EURNZDm,2022,15,1.59026,1.60465,1.56965,1.59717,186647,36.0,500,5,2022-04-11,2022-04-15,0,True
EURNZDm,2022,16,1.5937000000000001,1.62808,1.59178,1.62664,169920,36.0,146,5,2022-04-18,2022-04-22,0,True
EURNZDm,2022,17,1.6278000000000001,1.63558,1.60793,1.63249,224394,36.0,146,5,2022-04-25,2022-04-29,0,True
EURNZDm,2022,18,1.6309399999999998,1.6497199999999999,1.6177899999999998,1.6452900000000001,257738,36.0,146,5,2022-05-02,2022-05-06,0,True
EURNZDm,2022,19,1.64578,1.68398,1.64202,1.65441,251779,36.0,146,5,2022-05-09,2022-05-13,0,True
EURNZDm,2022,20,1.65553,1.66818,1.64566,1.6470099999999999,225455,36.0,209,5,2022-05-16,2022-05-20,0,True
EURNZDm,2022,21,1.6481400000000002,1.66937,1.6365699999999999,1.64153,206537,36.0,146,5,2022-05-23,2022-05-27,0,True
EURNZDm,2022,22,1.64144,1.6531500000000001,1.6360000000000001,1.64695,174452,36.0,500,5,2022-05-30,2022-06-03,0,True
EURNZDm,2022,23,1.64496,1.6734200000000001,1.6399599999999999,1.6543700000000001,192404,36.0,146,5,2022-06-06,2022-06-10,0,True
EURNZDm,2022,24,1.65571,1.68513,1.6514199999999999,1.66166,299719,36.0,146,5,2022-06-13,2022-06-17,0,True
EURNZDm,2022,25,1.6616300000000002,1.68899,1.65385,1.6709800000000001,227914,36.0,500,5,2022-06-20,2022-06-24,0,True
EURNZDm,2022,26,1.6709800000000001,1.6966,1.66641,1.6791399999999999,231928,36.0,146,5,2022-06-27,2022-07-01,0,True
EURNZDm,2022,27,1.6804700000000001,1.6834,1.63951,1.64481,226980,36.0,500,5,2022-07-04,2022-07-08,0,True
EURNZDm,2022,28,1.64601,1.64939,1.63171,1.6373,246573,36.0,146,5,2022-07-11,2022-07-15,0,True
EURNZDm,2022,29,1.6363400000000001,1.65475,1.62264,1.63321,233081,36.0,146,5,2022-07-18,2022-07-22,0,True
EURNZDm,2022,30,1.63089,1.63936,1.6132300000000002,1.62489,227236,36.0,189,5,2022-07-25,2022-07-29,0,True
EURNZDm,2022,31,1.6254,1.6339700000000001,1.61216,1.6303100000000001,212682,36.0,189,5,2022-08-01,2022-08-05,0,True
EURNZDm,2022,32,1.62706,1.63229,1.5874700000000002,1.58877,187462,36.0,189,5,2022-08-08,2022-08-12,0,True
EURNZDm,2022,33,1.58761,1.6271,1.58743,1.6255199999999999,181056,36.0,146,5,2022-08-15,2022-08-19,0,True
EURNZDm,2022,34,1.62153,1.6260400000000002,1.5990600000000001,1.6235,194945,36.0,228,5,2022-08-22,2022-08-26,0,True
EURNZDm,2022,35,1.624,1.6476199999999999,1.61843,1.62831,213749,36.0,168,5,2022-08-29,2022-09-02,0,True
EURNZDm,2022,36,1.62962,1.6573099999999998,1.6231499999999999,1.6451099999999999,209730,36.0,500,5,2022-09-05,2022-09-09,0,True
EURNZDm,2022,37,1.65537,1.6784599999999998,1.64466,1.6706400000000001,215661,36.0,177,5,2022-09-12,2022-09-16,0,True
EURNZDm,2022,38,1.6692200000000001,1.6954099999999999,1.66902,1.68604,312197,36.0,175,5,2022-09-19,2022-09-23,0,True
EURNZDm,2022,39,1.68193,1.7527599999999999,1.67685,1.75012,334957,36.0,190,5,2022-09-26,2022-09-30,0,True
EURNZDm,2022,40,1.74782,1.74857,1.70705,1.73624,303821,36.0,280,5,2022-10-03,2022-10-07,0,True
EURNZDm,2022,41,1.7334,1.75085,1.70532,1.7470599999999998,319785,36.0,212,5,2022-10-10,2022-10-14,0,True
EURNZDm,2022,42,1.74411,1.75488,1.70915,1.71109,578046,36.0,204,5,2022-10-17,2022-10-21,0,True
EURNZDm,2022,43,1.7078600000000002,1.74238,1.70087,1.71387,327301,36.0,192,5,2022-10-24,2022-10-28,0,True
EURNZDm,2022,44,1.71285,1.7173,1.67344,1.67808,470246,36.0,203,5,2022-10-31,2022-11-04,0,True
EURNZDm,2022,45,1.6819899999999999,1.71116,1.68083,1.6915900000000001,307883,36.0,169,5,2022-11-07,2022-11-11,0,True
EURNZDm,2022,46,1.69139,1.70156,1.6728,1.6775099999999998,288895,36.0,184,5,2022-11-14,2022-11-18,0,True
EURNZDm,2022,47,1.67547,1.6815099999999998,1.65724,1.66185,211933,36.0,239,5,2022-11-21,2022-11-25,0,True
EURNZDm,2022,48,1.6654900000000001,1.68444,1.6414900000000001,1.6437599999999999,262269,36.0,228,5,2022-11-28,2022-12-02,0,True
EURNZDm,2022,49,1.6465,1.6654499999999999,1.64031,1.64185,223211,36.0,236,5,2022-12-05,2022-12-09,0,True
EURNZDm,2022,50,1.64071,1.6792799999999999,1.63486,1.6592799999999999,266512,36.0,239,5,2022-12-12,2022-12-16,0,True
EURNZDm,2022,51,1.6583999999999999,1.69885,1.65679,1.6892,273533,36.0,248,5,2022-12-19,2022-12-23,0,True
EURNZDm,2022,52,1.69009,1.69947,1.67299,1.6853500000000001,232786,36.0,750,5,2022-12-26,2022-12-30,0,True
EURNZDm,2023,1,1.67984,1.6972800000000001,1.67151,1.6763400000000002,235603,36.0,1000,5,2023-01-02,2023-01-06,0,True
EURNZDm,2023,2,1.67653,1.70383,1.6673,1.6964299999999999,259347,36.0,257,5,2023-01-09,2023-01-13,0,True
EURNZDm,2023,3,1.69488,1.6981899999999999,1.66659,1.6768100000000001,236470,36.0,1000,5,2023-01-16,2023-01-20,0,True
EURNZDm,2023,4,1.6747,1.6884000000000001,1.6680199999999998,1.67389,225163,36.0,485,5,2023-01-23,2023-01-27,0,True
EURNZDm,2023,5,1.67117,1.70796,1.67009,1.7063000000000001,271934,36.0,489,5,2023-01-30,2023-02-03,0,True
EURNZDm,2023,6,1.70469,1.71062,1.6864400000000002,1.6919499999999998,255862,36.0,500,5,2023-02-06,2023-02-10,0,True
EURNZDm,2023,7,1.6876600000000002,1.71657,1.6818300000000002,1.71277,208581,36.0,529,5,2023-02-13,2023-02-17,0,True
EURNZDm,2023,8,1.70936,1.71749,1.69675,1.71044,194642,36.0,661,5,2023-02-20,2023-02-24,0,True
EURNZDm,2023,9,1.70633,1.72872,1.69801,1.7087400000000001,188616,36.0,510,5,2023-02-27,2023-03-03,0,True
EURNZDm,2023,10,1.70593,1.73763,1.70514,1.7339,205218,36.0,485,5,2023-03-06,2023-03-10,0,True
EURNZDm,2023,11,1.73411,1.73861,1.6969699999999999,1.7010800000000001,281956,36.0,625,5,2023-03-13,2023-03-17,0,True
EURNZDm,2023,12,1.6957499999999999,1.74622,1.69509,1.7346599999999999,243956,36.0,808,5,2023-03-20,2023-03-24,0,True
EURNZDm,2023,13,1.73225,1.74909,1.7282899999999999,1.73316,165321,36.0,587,5,2023-03-27,2023-03-31,0,True
EURNZDm,2023,14,1.72949,1.7517,1.7174800000000001,1.7391299999999998,165963,36.0,1000,5,2023-04-03,2023-04-07,0,True
EURNZDm,2023,15,1.73919,1.7722099999999998,1.73806,1.77044,155385,36.0,1000,5,2023-04-10,2023-04-14,0,True
EURNZDm,2023,16,1.76833,1.7920500000000001,1.7613400000000001,1.7898800000000001,151439,36.0,579,5,2023-04-17,2023-04-21,0,True
EURNZDm,2023,17,1.78532,1.80808,1.7798,1.78172,174442,36.0,577,5,2023-04-24,2023-04-28,0,True
EURNZDm,2023,18,1.7797800000000001,1.7847300000000001,1.74705,1.75024,171843,36.0,616,5,2023-05-01,2023-05-05,0,True
EURNZDm,2023,19,1.7471999999999999,1.75553,1.7202,1.75247,145525,36.0,512,5,2023-05-08,2023-05-12,0,True
EURNZDm,2023,20,1.74871,1.75326,1.71661,1.7215,147139,36.0,539,5,2023-05-15,2023-05-19,0,True
EURNZDm,2023,21,1.7190400000000001,1.77529,1.7154099999999999,1.77376,172035,36.0,501,5,2023-05-22,2023-05-26,0,True
EURNZDm,2023,22,1.76689,1.78359,1.76231,1.76701,158478,36.0,502,5,2023-05-29,2023-06-02,0,True
EURNZDm,2023,23,1.76085,1.77313,1.75299,1.75322,146478,36.0,540,5,2023-06-05,2023-06-09,0,True
EURNZDm,2023,24,1.75123,1.76398,1.73847,1.75336,213238,36.0,493,5,2023-06-12,2023-06-16,0,True
EURNZDm,2023,25,1.75102,1.7811,1.7500900000000001,1.77325,234933,36.0,580,5,2023-06-19,2023-06-23,0,True
EURNZDm,2023,26,1.76986,1.8005499999999999,1.7635100000000001,1.77701,239310,36.0,522,5,2023-06-26,2023-06-30,0,True
EURNZDm,2023,27,1.77501,1.7793,1.74782,1.76623,211500,36.0,773,5,2023-07-03,2023-07-07,0,True
EURNZDm,2023,28,1.7619500000000001,1.7824200000000001,1.7503199999999999,1.7624,235974,36.0,435,5,2023-07-10,2023-07-14,0,True
EURNZDm,2023,29,1.76025,1.80501,1.75921,1.8035700000000001,234427,36.0,563,5,2023-07-17,2023-07-21,0,True
EURNZDm,2023,30,1.79853,1.80675,1.76863,1.78926,257638,36.0,528,5,2023-07-24,2023-07-28,0,True
EURNZDm,2023,31,1.78664,1.80698,1.76573,1.80492,247234,36.0,625,5,2023-07-31,2023-08-04,0,True
EURNZDm,2023,32,1.80297,1.83283,1.7977699999999999,1.8291,219470,36.0,596,5,2023-08-07,2023-08-11,0,True
EURNZDm,2023,33,1.82484,1.83979,1.8196400000000001,1.83561,239272,36.0,493,5,2023-08-14,2023-08-18,0,True
EURNZDm,2023,34,1.82876,1.84605,1.8123399999999998,1.82813,227117,36.0,581,5,2023-08-21,2023-08-25,0,True
EURNZDm,2023,35,1.8245,1.83616,1.8083200000000001,1.81283,223767,36.0,498,5,2023-08-28,2023-09-01,0,True
EURNZDm,2023,36,1.80922,1.83182,1.80809,1.8181699999999998,205493,36.0,599,5,2023-09-04,2023-09-08,0,True
EURNZDm,2023,37,1.81527,1.82524,1.79434,1.8069899999999999,222123,36.0,480,5,2023-09-11,2023-09-15,0,True
EURNZDm,2023,38,1.80192,1.80822,1.77929,1.78567,215448,36.0,585,5,2023-09-18,2023-09-22,0,True
EURNZDm,2023,39,1.78248,1.79064,1.75408,1.76284,239674,36.0,467,5,2023-09-25,2023-09-29,0,True
EURNZDm,2023,40,1.7591299999999999,1.78213,1.75562,1.7671000000000001,252418,36.0,445,5,2023-10-02,2023-10-06,0,True
EURNZDm,2023,41,1.76424,1.78592,1.74963,1.78532,243593,36.0,602,5,2023-10-09,2023-10-13,0,True
EURNZDm,2023,42,1.7737,1.8193700000000002,1.7732700000000001,1.8175400000000002,242178,36.0,657,5,2023-10-16,2023-10-20,0,True
EURNZDm,2023,43,1.8143799999999999,1.8265500000000001,1.8052000000000001,1.81811,232756,36.0,523,5,2023-10-23,2023-10-27,0,True
EURNZDm,2023,44,1.8154400000000002,1.82534,1.78818,1.78863,228180,36.0,439,5,2023-10-30,2023-11-03,0,True
EURNZDm,2023,45,1.78626,1.81445,1.7848600000000001,1.8136100000000002,211745,36.0,405,5,2023-11-06,2023-11-10,0,True
EURNZDm,2023,46,1.81033,1.8282699999999998,1.79541,1.82119,209666,36.0,676,5,2023-11-13,2023-11-17,0,True
EURNZDm,2023,47,1.81643,1.82004,1.79493,1.7971,203958,36.0,564,5,2023-11-20,2023-11-24,0,True
EURNZDm,2023,48,1.79332,1.80523,1.75195,1.75224,254411,36.0,585,5,2023-11-27,2023-12-01,0,True
EURNZDm,2023,49,1.7490999999999999,1.76535,1.7458,1.75774,251775,36.0,562,5,2023-12-04,2023-12-08,0,True
EURNZDm,2023,50,1.75494,1.77374,1.74499,1.75427,262504,36.0,439,5,2023-12-11,2023-12-15,0,True
EURNZDm,2023,51,1.7515100000000001,1.76081,1.73817,1.74898,228582,36.0,569,5,2023-12-18,2023-12-22,0,True
EURNZDm,2023,52,1.74468,1.7588300000000001,1.7385000000000002,1.74661,148040,126.0,1000,4,2023-12-26,2023-12-29,0,False
EURNZDm,2024,1,1.74088,1.7602600000000002,1.73975,1.75194,189817,36.0,1000,4,2024-01-02,2024-01-05,0,False
EURNZDm,2024,2,1.74959,1.7645300000000002,1.7478,1.75426,222082,36.0,260,5,2024-01-08,2024-01-12,0,True
EURNZDm,2024,3,1.74947,1.7863799999999999,1.74892,1.78165,229601,36.0,505,5,2024-01-15,2024-01-19,0,True
EURNZDm,2024,4,1.77695,1.7921200000000002,1.7691400000000002,1.78174,245857,36.0,280,5,2024-01-22,2024-01-26,0,True
EURNZDm,2024,5,1.77629,1.78087,1.75976,1.77853,257072,36.0,254,5,2024-01-29,2024-02-02,0,True
EURNZDm,2024,6,1.77281,1.78079,1.75103,1.75331,222188,36.0,146,5,2024-02-05,2024-02-09,0,True
EURNZDm,2024,7,1.74901,1.76989,1.74898,1.75945,221274,36.0,431,5,2024-02-12,2024-02-16,0,True
EURNZDm,2024,8,1.7559,1.7591999999999999,1.74378,1.74583,207354,36.0,152,5,2024-02-19,2024-02-23,0,True
EURNZDm,2024,9,1.7423899999999999,1.78365,1.7420499999999999,1.77468,219900,36.0,228,5,2024-02-26,2024-03-01,0,True
EURNZDm,2024,10,1.77023,1.7868300000000001,1.76255,1.7707199999999998,213017,36.0,186,5,2024-03-04,2024-03-08,0,True
EURNZDm,2024,11,1.76653,1.78971,1.76559,1.78906,194027,36.0,160,5,2024-03-11,2024-03-15,0,True
EURNZDm,2024,12,1.78453,1.80397,1.7837399999999999,1.80332,189471,36.0,529,5,2024-03-18,2024-03-22,0,True
EURNZDm,2024,13,1.79793,1.80986,1.79714,1.80029,164044,36.0,580,5,2024-03-25,2024-03-29,0,True
EURNZDm,2024,14,1.80017,1.80897,1.7951899999999998,1.80229,170030,36.0,315,5,2024-04-01,2024-04-05,0,True
EURNZDm,2024,15,1.7989000000000002,1.80442,1.78429,1.79218,206689,36.0,156,5,2024-04-08,2024-04-12,0,True
EURNZDm,2024,16,1.7868,1.81337,1.78637,1.80975,235750,36.0,146,5,2024-04-15,2024-04-19,0,True
