ts_utc,ts_ms,open_interest,contract_volume,long_short,taker_buy,taker_sell,funding_okx
2026-07-28T08:00:00+00:00,1785225600000,2650131629.3665,139040583.1382,1.79,81255711.3539,57784262.6843,-1.91622586045e-05
2026-07-28T09:00:00+00:00,1785229200000,2547793372.7022,115064967.4542,1.78,59955947.928,55109019.5263,-1.91622586045e-05
2026-07-28T10:00:00+00:00,1785232800000,2640854315.3605,96933511.3769,1.78,54853266.9827,42076640.4848,-1.91622586045e-05
2026-07-28T11:00:00+00:00,1785236400000,2666065216.9765,186360455.8288,1.76,109829637.4983,76530818.3305,-1.91622586045e-05
2026-07-28T12:00:00+00:00,1785240000000,2669096567.7842,150767329.3859,1.76,74500192.7145,76256886.9773,-1.91622586045e-05
2026-07-28T13:00:00+00:00,1785243600000,2678061051.5588,148977933.167,1.82,70493980.9971,78483952.1699,-1.91622586045e-05
2026-07-28T14:00:00+00:00,1785247200000,2676556222.8188,669503522.1567,1.81,354353164.6879,306405983.7719,-1.91622586045e-05
2026-07-28T15:00:00+00:00,1785250800000,2675549848.3505,428405450.0185,1.85,226477368.8529,201920932.0842,-1.91622586045e-05
2026-07-28T16:00:00+00:00,1785254400000,2644452242.2086,608254259.5057,1.85,284831251.7999,323414345.7676,2.17766318961e-05
2026-07-28T17:00:00+00:00,1785258000000,2644419163.3819,232754767.9595,1.79,111523472.7425,121231295.217,2.17766318961e-05
2026-07-28T18:00:00+00:00,1785261600000,2619547501.5432,254961582.3615,1.81,148573571.007,105509270.6964,2.17766318961e-05
2026-07-28T19:00:00+00:00,1785265200000,2624476002.4541,111267195.0338,1.81,51758695.4406,59508499.5932,2.17766318961e-05
2026-07-28T20:00:00+00:00,1785268800000,2608799153.4776,101153736.1646,1.81,54562379.4661,46591356.6985,2.17766318961e-05
2026-07-28T21:00:00+00:00,1785272400000,2597587612.8002,101699674.2512,1.79,38955110.7689,62744563.4823,2.17766318961e-05
2026-07-28T22:00:00+00:00,1785276000000,2594800293.3948,59108258.5777,1.78,25426034.1725,33682224.4053,2.17766318961e-05
2026-07-28T23:00:00+00:00,1785279600000,2578609384.6979,79091433.2027,1.75,49718472.0705,29361898.6706,2.17766318961e-05
2026-07-29T00:00:00+00:00,1785283200000,2589806680.5259,210694251.6527,1.75,95379203.5374,115076806.9755,6.30482846255e-05
2026-07-29T01:00:00+00:00,1785286800000,2568743913.3517,268469583.2187,1.74,129424604.658,139044594.98,6.30482846255e-05
2026-07-29T02:00:00+00:00,1785290400000,2580754870.646,175353333.868,1.74,100675616.886,74258179.0126,6.30482846255e-05
2026-07-29T03:00:00+00:00,1785294000000,2588445901.7804,227031106.3752,1.72,93719282.9266,133092150.7735,6.30482846255e-05
2026-07-29T04:00:00+00:00,1785297600000,2596149487.034,174149121.5988,1.72,89564877.4867,84225853.5011,6.30482846255e-05
2026-07-29T05:00:00+00:00,1785301200000,2605190567.6219,166486394.994,1.64,74300116.5597,91837913.6955,6.30482846255e-05
2026-07-29T06:00:00+00:00,1785304800000,2589173664.3754,226173730.1703,1.61,93004520.3526,133163256.3706,6.30482846255e-05
2026-07-29T07:00:00+00:00,1785308400000,2597805737.1454,377315300.8316,1.58,171924211.0969,205391089.7347,6.30482846255e-05
2026-07-29T08:00:00+00:00,1785312000000,2611592232.6593,208534659.8463,1.52,97976951.2099,110557708.6364,2.96713694924e-05
2026-07-29T09:00:00+00:00,1785315600000,2591311384.8001,219641826.6655,1.48,120942645.5631,98697490.812,2.96713694924e-05
2026-07-29T10:00:00+00:00,1785319200000,2578771591.9934,260602186.9937,1.48,91815301.8277,168786885.166,2.96713694924e-05
2026-07-29T11:00:00+00:00,1785322800000,2569676447.7439,217399793.9884,1.48,130487231.4249,86911105.7851,2.96713694924e-05
2026-07-29T12:00:00+00:00,1785326400000,2575871997.6962,115595033.8219,1.46,47672805.5535,67922228.2684,2.96713694924e-05
2026-07-29T13:00:00+00:00,1785330000000,2550611860.8004,195351884.5401,1.43,119676783.0642,75442561.495,2.96713694924e-05
2026-07-29T14:00:00+00:00,1785333600000,2563127997.5085,500264355.7227,1.4,237978916.6229,262246929.107,2.96713694924e-05
2026-07-29T15:00:00+00:00,1785337200000,2572780624.8646,412888669.8355,1.44,195352667.8104,217235920.873,2.96713694924e-05
2026-07-29T16:00:00+00:00,1785340800000,2568795688.3337,304222296.3175,1.41,169718820.1586,134250328.6037,8.32522231396e-05
2026-07-29T17:00:00+00:00,1785344400000,2575856158.5242,400532675.7471,1.5,213696613.113,185627049.0347,8.32522231396e-05
2026-07-29T18:00:00+00:00,1785348000000,2539125946.4835,231862933.404,1.55,99434598.5613,132428334.8427,8.32522231396e-05
2026-07-29T19:00:00+00:00,1785351600000,2537508415.0959,909783564.0127,1.45,437010616.492,472401981.2632,8.32522231396e-05
2026-07-29T20:00:00+00:00,1785355200000,2533031884.2411,535938894.3974,1.48,276848289.8654,255652291.7001,8.32522231396e-05
2026-07-29T21:00:00+00:00,1785358800000,2538350785.903,286564056.9231,1.56,145186795.4376,139172389.9941,8.32522231396e-05
2026-07-29T22:00:00+00:00,1785362400000,2518611486.5074,267130376.5565,1.58,138626195.4809,126920943.9186,8.32522231396e-05
2026-07-29T23:00:00+00:00,1785366000000,2507641469.0701,254203369.3133,1.55,114193937.9788,140009431.3345,8.32522231396e-05
2026-07-30T00:00:00+00:00,1785369600000,2507023363.6441,110819627.1697,1.56,66145226.9065,44674400.2631,4.04338305763e-05
2026-07-30T01:00:00+00:00,1785373200000,2534424191.4573,200986516.2915,1.56,101783971.3756,99017936.6519,4.04338305763e-05
2026-07-30T02:00:00+00:00,1785376800000,2510638721.0708,332748597.9613,1.61,140720699.4942,192027898.4671,4.04338305763e-05
2026-07-30T03:00:00+00:00,1785380400000,2502897268.44,157579552.9206,1.55,88707911.4517,68871609.3633,4.04338305763e-05
2026-07-30T04:00:00+00:00,1785384000000,2526017065.987,127773690.9097,1.54,48352495.3844,79421195.5253,4.04338305763e-05
2026-07-30T05:00:00+00:00,1785387600000,2524525963.0832,104781471.0679,1.54,51647362.2903,53103984.9189,4.04338305763e-05
2026-07-30T06:00:00+00:00,1785391200000,2530703951.5117,146304031.2856,1.57,71935486.3626,74143795.378,4.04338305763e-05
2026-07-30T07:00:00+00:00,1785394800000,2531971960.7925,81416375.151,1.58,36191330.9195,45225044.2315,4.04338305763e-05
2026-07-30T08:00:00+00:00,1785398400000,2530573167.6077,107991241.7726,1.58,44988381.0314,63002860.7412,9.62099627254e-05
2026-07-30T09:00:00+00:00,1785402000000,2532855485.2054,142198195.9962,1.56,64922686.8364,77274089.4232,9.62099627254e-05
2026-07-30T10:00:00+00:00,1785405600000,2550376482.5185,328931893.6856,1.48,149713956.9983,179217936.6874,9.62099627254e-05
2026-07-30T11:00:00+00:00,1785409200000,2567376838.16,125708193.0403,1.4,69891526.7831,55816666.2571,9.62099627254e-05
2026-07-30T12:00:00+00:00,1785412800000,2574383957.6121,311161318.0186,1.39,114998095.9322,196163222.0864,9.62099627254e-05
2026-07-30T13:00:00+00:00,1785416400000,2582383100.0468,346592214.5141,1.34,156420847.3965,190171367.1177,9.62099627254e-05
2026-07-30T14:00:00+00:00,1785420000000,2576819565.0867,515652241.2708,1.35,256572364.6023,258989452.9156,9.62099627254e-05
2026-07-30T15:00:00+00:00,1785423600000,2570285866.7191,349902763.523,1.31,183573005.3873,166229994.9189,9.62099627254e-05
2026-07-30T16:00:00+00:00,1785427200000,2564097786.3379,154453427.5283,1.27,68795088.6471,85645267.2981,6.54209108987e-05
2026-07-30T17:00:00+00:00,1785430800000,2572422870.6854,122988845.7183,1.26,56808345.447,66180500.2713,6.54209108987e-05
2026-07-30T18:00:00+00:00,1785434400000,2603606942.4809,117341169.0112,1.25,53107996.4983,64233172.5129,6.54209108987e-05
2026-07-30T19:00:00+00:00,1785438000000,2599300283.3684,57320947.6019,1.24,29027599.8162,28293347.7857,6.54209108987e-05
2026-07-30T20:00:00+00:00,1785441600000,2603632062.4797,85028461.4919,1.24,38064521.9625,46963356.6615,6.54209108987e-05
2026-07-30T21:00:00+00:00,1785445200000,2592035057.9359,101133281.3794,1.25,44656785.9188,56455372.2236,6.54209108987e-05
2026-07-30T22:00:00+00:00,1785448800000,2581793165.743,65698603.0343,1.28,29194486.3899,36504116.6445,6.54209108987e-05
2026-07-30T23:00:00+00:00,1785452400000,2587601753.0264,131247364.2786,1.28,63421271.5906,67826092.688,6.54209108987e-05
2026-07-31T00:00:00+00:00,1785456000000,2592330413.2814,164663126.902,1.29,86678545.0062,77981984.1598,8.3718938775e-05
2026-07-31T01:00:00+00:00,1785459600000,2588875832.9846,117183723.3767,1.28,57072367.1193,60077327.049,8.3718938775e-05
2026-07-31T02:00:00+00:00,1785463200000,2551468607.797,820386444.3375,1.35,351095428.9628,467948446.5762,8.3718938775e-05
2026-07-31T03:00:00+00:00,1785466800000,2552225817.2306,405053277.2592,1.39,214029403.8898,190202093.425,8.3718938775e-05
2026-07-31T04:00:00+00:00,1785470400000,2560358345.0113,180602503.7073,1.41,77922992.7808,102608928.6583,8.3718938775e-05
2026-07-31T05:00:00+00:00,1785474000000,2557787531.4493,103461032.8347,1.42,50959981.3726,52501051.462,8.3718938775e-05
2026-07-31T06:00:00+00:00,1785477600000,2558946712.0928,95385692.7107,1.43,45485703.9081,49888923.3371,8.3718938775e-05
2026-07-31T07:00:00+00:00,1785481200000,2570455801.8608,154989053.3163,1.44,67049750.9077,87938015.3066,8.3718938775e-05
2026-07-31T08:00:00+00:00,1785484800000,2539045991.7661,522129439.3584,1.48,282694324.3551,237337280.5898,6.14627349266e-05
2026-07-31T09:00:00+00:00,1785488400000,2525303696.6653,214863473.4557,1.58,105511157.9272,109314472.9749,6.14627349266e-05
2026-07-31T10:00:00+00:00,1785492000000,2524422975.717,250723877.9002,1.57,131908783.4765,118221916.9982,6.14627349266e-05
2026-07-31T11:00:00+00:00,1785495600000,2554392134.5613,241639154.1525,1.66,87600711.3352,153711530.6123,6.14627349266e-05
2026-07-31T12:00:00+00:00,1785499200000,2559053772.4524,140955529.7306,1.7,80130874.16,60821135.3398,6.14627349266e-05
2026-07-31T13:00:00+00:00,1785502800000,2562951521.035,154246686.8758,1.73,79475929.8513,74766360.3159,6.14627349266e-05
2026-07-31T14:00:00+00:00,1785506400000,2579618901.3174,609205843.3416,1.73,363756579.6753,242528068.3894,6.14627349266e-05
2026-07-31T15:00:00+00:00,1785510000000,2566698155.3147,1496197962.827,2.02,730015523.9948,749766065.9375,6.14627349266e-05
2026-07-31T16:00:00+00:00,1785513600000,2685747889.1426,308485094.5133,2.08,160957748.5048,147506540.9121,8.52982373885e-05
2026-07-31T17:00:00+00:00,1785517200000,2690872602.2391,205460633.5421,2.12,98049409.7316,107411223.8104,8.52982373885e-05
2026-07-31T18:00:00+00:00,1785520800000,2598806697.2421,266342317.6046,2.15,126620446.984,139721870.6206,8.52982373885e-05
2026-07-31T19:00:00+00:00,1785524400000,2584764732.8239,171563942.0742,2.1,105640998.0292,65922944.045,8.52982373885e-05
2026-07-31T20:00:00+00:00,1785528000000,2583905183.4828,101689942.7254,2.08,52531192.7186,49031528.2909,8.52982373885e-05
2026-07-31T21:00:00+00:00,1785531600000,2578325587.3242,88474717.0192,2.08,51021211.961,37431606.0161,8.52982373885e-05
2026-07-31T22:00:00+00:00,1785535200000,2575584324.3531,82306455.82,2.09,45877265.0799,36389499.0133,8.52982373885e-05
