time_msc,time,bid,ask,last,volume,flags
1785907566642,1785907566,64427.72,64437.72,0.0,0,6
1785907567082,1785907567,64429.99,64439.99,0.0,0,6
1785907568118,1785907568,64431.21,64441.21,0.0,0,6
1785907569121,1785907569,64430.07,64440.07,0.0,0,6
1785907570152,1785907570,64429.98,64439.98,0.0,0,6
1785907571199,1785907571,64429.95,64439.95,0.0,0,6
1785907571541,1785907571,64431.44,64441.44,0.0,0,6
1785907572700,1785907572,64432.85,64442.85,0.0,0,6
1785907573752,1785907573,64433.7,64443.7,0.0,0,6
1785907574073,1785907574,64435.19,64445.19,0.0,0,6
1785907574272,1785907574,64437.79,64447.79,0.0,0,6
1785907574492,1785907574,64446.04,64456.04,0.0,0,6
1785907574514,1785907574,64447.94,64457.94,0.0,0,6
1785907575572,1785907575,64441.89,64451.89,0.0,0,6
1785907576582,1785907576,64440.67,64450.67,0.0,0,6
1785907576778,1785907576,64442.17,64452.17,0.0,0,6
1785907576795,1785907576,64445.12,64455.12,0.0,0,6
1785907576805,1785907576,64446.59,64456.59,0.0,0,6
1785907576823,1785907576,64449.36,64459.36,0.0,0,6
1785907577503,1785907577,64456.61,64466.61,0.0,0,6
1785907577513,1785907577,64454.42,64464.42,0.0,0,6
1785907577604,1785907577,64459.81,64469.81,0.0,0,6
1785907577618,1785907577,64462.69,64472.69,0.0,0,6
1785907577675,1785907577,64464.98,64474.98,0.0,0,6
1785907577690,1785907577,64460.8,64470.8,0.0,0,6
1785907577702,1785907577,64457.88,64467.88,0.0,0,6
1785907577719,1785907577,64451.27,64461.27,0.0,0,6
1785907577742,1785907577,64453.47,64463.47,0.0,0,6
1785907577762,1785907577,64449.74,64459.74,0.0,0,6
1785907578791,1785907578,64451.45,64461.45,0.0,0,6
1785907579841,1785907579,64447.43,64457.43,0.0,0,6
1785907580363,1785907580,64446.72,64456.72,0.0,0,6
1785907581381,1785907581,64446.71,64456.71,0.0,0,6
1785907582083,1785907582,64448.16,64458.16,0.0,0,6
1785907582113,1785907582,64458.8,64468.8,0.0,0,6
1785907583121,1785907583,64457.35,64467.35,0.0,0,6
1785907583442,1785907583,64460.75,64470.75,0.0,0,6
1785907584561,1785907584,64460.73,64470.73,0.0,0,6
1785907585812,1785907585,64460.72,64470.72,0.0,0,6
1785907586831,1785907586,64460.7,64470.7,0.0,0,6
1785907587403,1785907587,64458.73,64468.73,0.0,0,6
1785907587413,1785907587,64452.87,64462.87,0.0,0,6
1785907588472,1785907588,64452.23,64462.23,0.0,0,6
1785907588543,1785907588,64461.61,64471.61,0.0,0,6
1785907589550,1785907589,64461.56,64471.56,0.0,0,6
1785907590566,1785907590,64461.52,64471.52,0.0,0,6
1785907591565,1785907591,64461.47,64471.47,0.0,0,6
1785907592283,1785907592,64463.03,64473.03,0.0,0,6
1785907593284,1785907593,64463.16,64473.16,0.0,0,6
1785907594313,1785907594,64463.09,64473.09,0.0,0,6
1785907595316,1785907595,64463.03,64473.03,0.0,0,6
1785907596242,1785907596,64452.13,64462.13,0.0,0,6
1785907597252,1785907597,64452.08,64462.08,0.0,0,6
1785907597316,1785907597,64450.55,64460.55,0.0,0,6
1785907597327,1785907597,64448.09,64458.09,0.0,0,6
1785907597366,1785907597,64446.79,64456.79,0.0,0,6
1785907597468,1785907597,64441.2,64451.2,0.0,0,6
1785907597479,1785907597,64439.75,64449.75,0.0,0,6
1785907597514,1785907597,64437.05,64447.05,0.0,0,6
1785907597530,1785907597,64435.38,64445.38,0.0,0,6
1785907597591,1785907597,64431.61,64441.61,0.0,0,6
1785907597642,1785907597,64429.57,64439.57,0.0,0,6
1785907597682,1785907597,64425.72,64435.72,0.0,0,6
1785907597811,1785907597,64428.36,64438.36,0.0,0,6
1785907597894,1785907597,64435.77,64445.77,0.0,0,6
1785907597924,1785907597,64439.46,64449.46,0.0,0,6
1785907598939,1785907598,64439.5,64449.5,0.0,0,6
1785907599136,1785907599,64441.3,64451.3,0.0,0,6
1785907599146,1785907599,64443.55,64453.55,0.0,0,6
1785907599161,1785907599,64448.04,64458.04,0.0,0,6
1785907599257,1785907599,64449.85,64459.85,0.0,0,6
1785907599272,1785907599,64451.58,64461.58,0.0,0,6
1785907599332,1785907599,64454.67,64464.67,0.0,0,6
1785907599562,1785907599,64452.26,64462.26,0.0,0,6
1785907600582,1785907600,64452.24,64462.24,0.0,0,6
1785907601240,1785907601,64450.58,64460.58,0.0,0,6
1785907601252,1785907601,64443.21,64453.21,0.0,0,6
1785907601363,1785907601,64439.91,64449.91,0.0,0,6
1785907602402,1785907602,64439.92,64449.92,0.0,0,6
1785907603106,1785907603,64440.39,64450.39,0.0,0,6
1785907603122,1785907603,64447.99,64457.99,0.0,0,6
1785907603132,1785907603,64451.54,64461.54,0.0,0,6
1785907603208,1785907603,64457.22,64467.22,0.0,0,6
1785907603222,1785907603,64459.7,64469.7,0.0,0,6
1785907603444,1785907603,64446.48,64456.48,0.0,0,6
1785907603982,1785907603,64455.78,64465.78,0.0,0,6
1785907604032,1785907604,64458.87,64468.87,0.0,0,6
1785907604446,1785907604,64462.16,64472.16,0.0,0,6
1785907605641,1785907605,64463.05,64473.05,0.0,0,6
1785907606251,1785907606,64461.25,64471.25,0.0,0,6
1785907606262,1785907606,64454.7,64464.7,0.0,0,6
1785907606461,1785907606,64460.64,64470.64,0.0,0,6
1785907606472,1785907606,64462.41,64472.41,0.0,0,6
1785907607291,1785907607,64463.26,64473.26,0.0,0,6
1785907608471,1785907608,64463.27,64473.27,0.0,0,6
1785907610652,1785907610,64463.26,64473.26,0.0,0,6
1785907610820,1785907610,64456.58,64466.58,0.0,0,6
